CtrlEmilio_I CtrlEmilio_II CtrlEmilio_III SIPEmilio_I SIPEmilio_II SIPEmilio_III
Sro100_g051350 2.74500809983403 1.19213407133714 5.15021431597673 27.3896985236913 3.01060022628177 22.3257574255981
Sro100_g051360 25.2540745184731 17.2081961601708 32.5643759353945 0.766145413250107 1.79664852213589 1.07286248498297
Sro100_g051370 7.68602267953529 5.33868736294456 11.2124457504077 13.8863856151582 12.9164461321121 17.9832187959051
Sro100_g051380 15.0975445490872 16.2752216695592 18.6158788296242 35.6736458044581 8.8861264743478 60.0802991590465
Sro100_g051390 61.5339315712796 38.6666094442393 72.5858330157971 1.24498629653142 3.8846454532668 2.70770055733798
Sro100_g051400 0 0.103663832290186 0.107296131582849 0 0 0
Sro100_g051410 0.228750674986169 0.0518319161450928 0.214592263165697 0.383072706625053 0.0971161363316699 0.408709518088752
Sro100_g051420 31.0185915281246 23.3761941814369 25.3218870535523 88.3940270537311 32.4853476029436 68.1012234515382
Sro100_g051430 2.92800863982297 1.96961281351353 3.32618007906831 2.01113170978153 0.776929090653359 1.63483807235501
Sro1010_g230780 0.218050496162611 0.460258344783099 0 0.522100613663247 1.9797299685837 0.416162949215377
Sro1010_g230790 5.13077891114845 5.29786439029294 2.94234571124818 5.72344161713295 12.9187645370767 8.98641250316397
Sro1010_g230800 1.51114393225872 0.570151077596021 0.31553673199917 0 0.19423227266334 0.344700600864457
Sro1010_g230810 63.8268878484714 51.9234542115924 45.2613696748289 75.2843739758682 31.3585436949898 77.1592685305674
Sro1010_g230820 30.3268899758359 16.1836836030596 24.1055793934827 25.7510523964896 12.3437176542616 22.0038782957159
Sro1010_g230830 5.12401511969019 5.18319161450928 5.20386238176816 2.82516121135977 20.7342951068115 4.1892725604097
Sro1010_g230840 1.05225310493638 1.39946173591751 1.07296131582849 0.670377236593843 4.07887772593014 0.664152966894221
Sro1010_g230850 3.43126012479254 1.4512936520626 1.66309003953415 0.718261324921975 2.76780988545259 1.43048331331063
Sro1010_g230860 9.56177821442188 4.87220011763873 4.61373365806249 4.97994518612569 2.81636795361843 7.20350525631425
Sro1010_g230870 0.228750674986169 0.103663832290186 0.0536480657914243 44.3885498801781 22.2881532881182 30.8575686157007
Sro1010_g230880 49.3186455270181 98.1696491788059 49.7854050544417 43.4787522019436 140.090026658434 26.8215621245743
Sro1010_g230890 110.715326693306 115.688836835847 90.6115831217156 26.7193212870975 29.8146538538227 41.5351047757694
Sro1010_g230900 12.0322855042725 6.11616610512096 12.1781109346533 3.35188618296922 3.01060022628177 5.00669159658721
Sro1010_g230910 0.732002159955742 1.60678940049788 0.536480657914243 0.143652264984395 0.339906477160845 0.204354759044376
Sro1010_g230920 1.92150566988382 0.621982993741114 2.68240328957121 0.57460905993758 0.728371022487524 1.12395117474407
Sro1010_g230930 20.7818257497328 21.4213047938554 20.5372574282631 8.05906511871978 9.88186958274436 8.598490972939
Sro1010_g230940 50.1421479569683 38.5629456119491 44.0450620147593 15.4665605299865 29.6204215811593 15.2755182385671
Sro1010_g230950 2.01300593987829 1.96961281351353 2.52145909219694 0.57460905993758 1.26250977231171 1.53266069283282
Sro1011_g230960 3.20250944980637 1.96961281351353 1.93133036849127 4.50110430284438 21.0742015839724 7.51003739488081
Sro1011_g230970 0.549001619966806 0.36282341301565 1.50214584215988 0.0478840883281317 0.0971161363316699 0.204354759044376
Sro1011_g230980 7.77752294952976 12.1286683779517 9.87124410562207 1.19710220820329 1.21395170414587 2.09463628020485
Sro1011_g230990 15.646546169054 20.3181111288764 17.1137329874643 15.275024176674 48.0724874841766 17.932130106144
Sro1011_g231000 55.4491636166475 45.4047585431013 79.3454893055165 255.365843053926 135.23421984185 129.714183303418
Sro1011_g231010 1.28100377992255 0.777478742176393 0.75107292107994 0.766145413250107 0.437022613492515 0.766330346416409
Sro1011_g231020 2.37900701985616 1.24396598748223 0.804720986871364 0.766145413250107 0.631254886155854 0.561975587372033
Sro1011_g231030 0.274500809983403 0 0.321888394748546 0.0478840883281317 0 0.051088689761094
Sro1011_g231040 2.28750674986169 1.14030215519204 1.50214584215988 1.0534499432189 2.03943886296507 3.16749876518782
Sro1011_g231050 0.0915002699944677 0 0 0 0 0
Sro1011_g231060 0 0 0 0 0 0
Sro1011_g231070 0 0 0 0 0 0
Sro1011_g231080 1.92150566988382 0.7256468260313 0.912017118454213 0.383072706625053 0.048558068165835 0.408709518088752
Sro1011_g231090 25.2540745184731 93.3492809773122 24.8390544614294 6.75165645426657 2.86492602178426 8.4807225003416
Sro1011_g231100 3.1110091798119 2.02144472965862 5.25751044755958 2.10689988643779 2.37934534012591 1.22612855426625
Sro1011_g231110 0 0 0 0.143652264984395 0 0.153266069283282
Sro1011_g231120 0.293095266101004 0.259317097918629 0.280409534312853 0.209143141054427 0.136644394699454 0.398568617525934
Sro1012_g231130 4.07176201475381 2.59159580725464 3.43347621065115 3.83072706625053 10.877007269147 3.93382911160423
Sro1012_g231140 2.10450620987276 0.7256468260313 1.9849784342827 1.62805900315648 6.26399079339271 1.63483807235501
Sro1012_g231150 1872.37002489679 1696.45861542889 1648.01493304676 1278.07420156616 831.993939953416 1219.28266983827
Sro1012_g231160 23.1953184435976 18.2448344830727 17.1673810532558 44.2927817035218 67.7385050913398 46.746151131401
Sro1012_g231170 804.47037379136 671.845297072693 784.281073804832 719.17112260021 645.676632401107 603.715046906847
Sro1012_g231180 31.3845926081024 15.9642301726886 31.2231742906089 4.11803159621932 3.78752931693513 6.38608622013674
Sro1012_g231190 979.693390830766 1096.08953072028 838.680212517336 580.115730095315 638.829944789725 445.850995545067
Sro1012_g231200 8.82977605446614 3.88739371088196 9.54935571087352 1.34075447318769 2.23367113562841 2.70770055733798
Sro1012_g231210 2.47050728985063 3.42090646557613 2.46781102640552 0.478840883281317 0.825487158819194 0.459798207849846
Sro1012_g231220 219.875148796706 211.474217871979 228.969944797799 20.2549693627997 25.2501954462342 18.4430170037549
Sro1012_g231230 3.47701025978977 9.27791298997162 6.43776789497092 4.40533612618811 11.6053782916346 5.36431242491487
Sro1012_g231240 4.30051268973998 1.96961281351353 4.77467785543676 2.34632032807845 7.52650056570442 4.13818387064861
Sro1012_g231250 4.94101457970126 3.00625113641538 2.36051489482267 0.143652264984395 0.437022613492515 0.51088689761094
Sro1012_g231260 14.0452914441508 16.4825493341395 20.7618014612812 53.1992221325543 61.2802820252837 40.0535327726977
Sro1012_g231270 42.5018754124303 26.9007644793032 29.8819726458233 15.3229082650021 15.004443063243 19.9756776965877
Sro1012_g231280 0.549001619966806 0.518319161450928 0.321888394748546 0.622493148265712 0.582696817990019 0.613064277133127
Sro1013_g231290 12.1524118167353 8.34174041830188 22.6550392888976 13.2061804088554 30.491047300426 4.42854577475282
Sro1013_g231300 0.411751214975105 0.310991496870557 1.9849784342827 1.91536353312527 2.71925181728676 0.408779458505035
Sro1013_g231310 122.88486260257 78.3698572113804 70.2789661867658 39.4086046940524 7.04091988404607 159.856440322047
Sro1013_g231320 0 0.0518319161450928 0.107296131582849 0.28730452996879 0 0.306532138566564
Sro1013_g231330 67.6644496609089 67.4333229047658 60.568666278518 56.8862969338204 21.8996887427916 82.4571452744056
Sro1013_g231340 7.32002159955742 6.63448526657188 11.6416302767391 14.556762851752 6.31254886155854 16.7570902416388
Sro1013_g231350 0 0 0 0 0 0
Sro1013_g231360 4.94101457970126 3.09034712456289 2.67795849367233 1.75481570276291 2.86492602178426 3.97410922271602
Sro1014_g231370 143.380923081331 115.688836835847 157.403425032039 191.249048782558 266.243887753273 147.441958650517
Sro1014_g231380 6.99977065457678 5.64967885981512 8.36909826346219 8.7627881640481 17.3837884033689 9.50249629556347
Sro1014_g231390 1.18950350992808 0.984806406756764 0.75107292107994 1.00556585489077 2.18511306746257 1.53266069283282
Sro1014_g231400 1.28100377992255 0.7256468260313 0.482832592122819 2.10689988643779 0.534138749824185 3.57620828327658
Sro1014_g231410 24.6135726285118 23.6353537621623 19.6888401454527 36.8228639243333 50.5975070288 47.5635701675785
Sro1014_g231420 14.868793874101 12.3878279586772 9.65665184245637 15.7059809716272 14.5674204497505 24.5225710853251
Sro1014_g231430 1.41825418491425 0.777478742176393 0.804720986871364 1.43652264984395 3.35050670344261 1.48157200307172
Sro1014_g231440 12.6270372592365 5.96067035668568 6.86695242130231 6.32069965931338 2.67069374912092 13.027615889079
Sro1014_g231450 7.91477335452146 3.68006604630159 5.41845464493385 8.28394728076678 1.69953238580422 10.5242700907854
Sro1014_g231460 5.673016739657 5.85700652439549 10.5686689609106 17.2382717981274 21.4141080611332 11.6993099552905
Sro1015_g231470 0 0 0 0.0466727166616066 0.048558068165835 0
Sro1015_g231480 0 0 0 0 0 0
Sro1015_g231490 0 0 0 0 0 0
Sro1015_g231500 4.02601187975658 7.20463634416791 4.50643752647964 21.2605352176905 24.4732663555808 8.73616594914707
Sro1015_g231510 0 0 0 0.0478840883281317 0 0
Sro1015_g231520 6.13051808962934 7.72295550561883 5.31115851335101 1.19710220820329 3.39906477160845 0.919596415699691
Sro1015_g231530 243.710969130265 200.485851649219 225.536468587148 327.527164164421 174.711929260674 311.130120645062
Sro1015_g231540 6.86252024958508 2.1769404780939 3.43347621065115 4.40533612618811 4.12743579409597 9.86011712389113
Sro1015_g231550 0.640501889961274 1.65862131664297 1.34120164478561 0.383072706625053 0.29134840899501 0.715241656655315
Sro1015_g231560 4.02601187975658 2.43610005881936 2.78969942115406 1.67594309148461 0.38846454532668 3.57620828327658
Sro1015_g231570 38.1098624526958 24.6201601689191 44.9034310674221 31.5077301199106 21.8511306746257 40.3089762215031
Sro1015_g231580 41.4038721724967 25.4494708272406 33.4227449880573 43.5745203785998 44.0421678264123 54.358365905804
Sro1016_g231590 0 0 0 0 0 0
Sro1016_g231600 0 0 0 0 0 0
Sro1016_g231610 9.51602807942465 6.5308214342817 7.83261760554795 14.9877196467052 10.877007269147 17.8299527266218
Sro1016_g231620 216.706136680742 145.487214932266 165.44039133907 182.761032733345 83.0250008497984 208.169434975535
Sro1016_g231630 0.0457501349972339 0.138496072073759 0.912017118454213 0.0478840883281317 0.339906477160845 0.153266069283282
Sro1016_g231640 0.366001079977871 0.068831592506612 0.858369052662789 0.143652264984395 0.19423227266334 0.153266069283282
Sro1016_g231650 0.457501349972339 0 0 0.0478840883281317 0.242790340829175 0.25544344880547
Sro1016_g231660 0 0.114289012276517 0 0 0.162366671684397 0.108896257467428
Sro1017_g231670 1.1165312668552 0.620771941020384 0.879944534337928 1.21026310199619 0.111179184127382 1.24091402979263
Sro1017_g231680 1.92241390156379 0.27816499674605 0.85441749708079 1.27195806273219 0 2.24380769318116
Sro1017_g231690 4.05512593891491 1.18742218733613 0.75107292107994 1.97480602634631 0.874045226985029 1.57353179790776
Sro1017_g231700 0.0686252024958508 0.0518319161450928 0 0.0638454351428128 0 0.051088689761094
Sro1017_g231710 1.83000539988935 0.414655329160743 0.107296131582849 0.909797678234502 0.0971161363316699 0.408709518088752
Sro1017_g231720 3.06525904481467 2.85075538798011 1.87768230269985 3.16034982965669 1.55385818130672 6.94806180750878
Sro1017_g231730 13.1302887442061 8.75959382852069 10.0858363687878 2.15478397476593 1.01971943148253 4.08709518088752
Sro1017_g231740 2.51625742484786 2.07327664580371 1.07296131582849 5.12359745111009 3.54473897610595 15.3776956180893
Sro1017_g231750 29.6918376132048 34.5718880687769 37.7682383171627 46.6869861199284 32.7766960119386 69.9915049726987
Sro1017_g231760 0 0 0 0 0 0
Sro1017_g231770 8.57000376844293 9.22118850376584 2.53593441330878 1.10725872979587 0.585917091954641 1.28696772482301
Sro1017_g231780 27.2213303233542 22.8060431038409 21.2982821191954 10.534499432189 5.9726423843977 12.4145516119458
Sro1017_g231790 17.4765515689433 18.0893387346374 12.392703197819 14.7004151167364 3.25339056711094 13.0787045788401
Sro1017_g231800 0.625251860212241 0.399846225071264 0.536480657914243 0.60492792391248 0.337964154434211 1.75731094477169
Sro1017_g231810 5.24725340208562 2.76619918424914 4.32206344838808 10.7934986719811 2.31679463336321 13.1501382153473
Sro1018_g231820 0 0 0 0 0 0.051088689761094
Sro1018_g231830 25.3866369528818 17.5419018021579 31.8133026924262 48.0419680570924 39.7143321566249 52.045550829081
Sro1018_g231840 1383.16383137137 1510.90035562946 1348.55142979903 2378.16324681666 2868.85922530569 2426.6616749622
Sro1018_g231850 69.4029547908038 41.8283563290899 46.1909846464163 52.5288448959604 46.3243970302065 70.8089240088762
Sro1018_g231860 14.5485429291204 15.7050705919631 38.6266073698255 13.3117765552206 15.9270463583939 14.2026557535841
Sro1018_g231870 1.19181654525327 0.36282341301565 1.18025744741133 0.143652264984395 0.242790340829175 0.357620828327658
Sro1018_g231880 17.613801973935 15.7569025081082 26.8776809615036 10.2471949022202 14.3246301089213 12.3123742324236
Sro1018_g231890 69.0827038458231 66.0856930849934 87.8218837005616 53.82171528082 13.9361655635946 52.5191730744046
Sro1018_g231900 10.2022801043832 7.30830017645809 6.33047176338807 10.8696880504859 13.7419332909313 9.60467367508566
Sro1018_g231910 61.3509310312906 80.4949657733292 53.2188812650929 97.5877720127323 65.601950092043 85.7779101088767
Sro1018_g231920 0.479458532512506 0.34897273288761 0.155239959482868 0.793847172377433 1.31185083932672 0.306196179342695
Sro1019_g231930 0 0 0 0 0 0
Sro1019_g231940 4.11751214975105 5.96067035668568 6.86695242130231 5.07571336278196 8.54621999718695 4.34253862969299
Sro1019_g231950 30.2865893681688 36.7488285468708 32.4570798038117 73.7414960253228 150.092988700596 44.3960714023906
Sro1019_g231960 12.5812871242393 9.32974490611671 10.8369092898677 17.9565331230494 28.2122376043501 20.3332985249154
Sro1019_g231970 44.1048893672745 57.598462499517 31.0824616372137 45.5003506072882 133.63418439446 55.8251163647343
Sro1019_g231980 26.8553292433763 34.623719984922 21.5128743823611 18.19595356469 54.8220589592277 23.5007972901032
