padjScreen t15 t1 t3
Sro1825_g300060 0 0 0 0
Sro182_g079350 0 0 0 0
Sro182_g079400 0 0 0 0
Sro182_g079460 0 0 0 0
Sro182_g079480 0 0 0 0
Sro182_g079490 0 0 0 0
Sro1832_g300420 0 0 0 0
Sro1835_g300590 0 0 0 0
Sro1835_g300620 0 0 0 0
Sro183_g079580 0 0 0 0
Sro1841_g300960 0 0 0 0
Sro1842_g301100 0 0 0 0
Sro1843_g301210 0 0 0 0
Sro1848_g301480 0 0 0 0
Sro184_g080050 0 0 0 0
Sro184_g080150 0 0 0 0
Sro1852_g301710 0 0 0 0
Sro1852_g301730 0 0 0 0
Sro1852_g301750 0 0 0 0
Sro1853_g301820 0 0 0 0
Sro1860_g302140 0 0 0 0
Sro1862_g302270 0 0 0 0
Sro1866_g302510 0 0 0 0
Sro1867_g302550 0 0 0 0
Sro186_g080730 0 0 0 0
Sro1872_g302760 0 0 0 0
Sro1872_g302840 0 0 0 0
Sro1879_g303160 0 0 0 0
Sro187_g080810 0 0 0 0
Sro187_g080820 0 0 0 0
Sro187_g080990 0 0 0 0
Sro1880_g303190 0 0 0 0
Sro1882_g303360 0 0 0 0
Sro1885_g303540 0 0 0 0
Sro1888_g303620 0 0 0 0
Sro188_g081120 0 0 0 0
Sro189_g081370 0 0 0 0
Sro189_g081380 0 0 0 0
Sro189_g081410 0 0 0 0
Sro189_g081480 0 0 0 0
Sro189_g081490 0 0 0 0
Sro189_g081560 0 0 0 0
Sro189_g081580 0 0 0 0
Sro189_g081600 0 0 0 0
Sro18_g012700 0 0 0 0
Sro18_g012850 0 0 0 0
Sro18_g012910 0 0 0 0
Sro18_g012970 0 0 0 0
Sro18_g012980 0 0 0 0
Sro1901_g304290 0 0 0 0
Sro1901_g304360 0 0 0 0
Sro1902_g304420 0 0 0 0
Sro1904_g304550 0 0 0 0
Sro190_g081700 0 0 0 0
Sro190_g081800 0 0 0 0
Sro190_g081840 0 0 0 0
Sro1910_g304850 0 0 0 0
Sro1910_g304860 0 0 0 0
Sro1912_g304960 0 0 0 0
Sro1919_g305430 0 0 0 0
Sro1919_g305480 0 0 0 0
Sro191_g082200 0 0 0 0
Sro191_g082260 0 0 0 0
Sro1921_g305540 0 0 0 0
Sro1925_g305790 0 0 0 0
Sro1925_g305830 0 0 0 0
Sro1926_g305850 0 0 0 0
Sro192_g082510 0 0 0 0
Sro1933_g306240 0 0 0 0
Sro1934_g306320 0 0 0 0
Sro1938_g306490 0 0 0 0
Sro1939_g306560 0 0 0 0
Sro193_g082610 0 0 0 0
Sro1940_g306590 0 0 0 0
Sro1942_g306710 0 0 0 0
Sro1943_g306870 0 0 0 0
Sro1944_g306900 0 0 0 0
Sro1946_g307010 0 0 0 0
Sro1947_g307150 0 0 0 0
Sro1949_g307300 0 0 0 0
Sro1949_g307310 0 0 0 0
Sro194_g082710 0 0 0 0
Sro194_g082730 0 0 0 0
Sro1950_g307360 0 0 0 0
Sro1952_g307430 0 0 0 0
Sro1952_g307440 0 0 0 0
Sro1955_g307740 0 0 0 0
Sro1958_g307840 0 0 0 0
Sro1959_g307930 0 0 0 0
Sro195_g083100 0 0 0 0
Sro195_g083280 0 0 0 0
Sro1960_g308020 0 0 0 0
Sro1964_g308200 0 0 0 0
Sro1967_g308360 0 0 0 0
Sro1968_g308420 0 0 0 0
Sro196_g083480 0 0 0 0
Sro196_g083490 0 0 0 0
Sro196_g083590 0 0 0 0
Sro1973_g308680 0 0 0 0
Sro1976_g308840 0 0 0 0
Sro1977_g308940 0 0 0 0
Sro1977_g308960 0 0 0 0
Sro197_g083840 0 0 0 0
Sro1982_g309180 0 0 0 0
Sro1985_g309480 0 0 0 0
Sro1987_g309540 0 0 0 0
Sro1988_g309640 0 0 0 0
Sro198_g084260 0 0 0 0
Sro1992_g309860 0 0 0 0
Sro1999_g310160 0 0 0 0
Sro199_g084420 0 0 0 0
Sro199_g084450 0 0 0 0
Sro199_g084530 0 0 0 0
Sro19_g013220 0 0 0 0
Sro19_g013330 0 0 0 0
Sro19_g013430 0 0 0 0
Sro19_g013480 0 0 0 0
Sro19_g013660 0 0 0 0
Sro19_g013710 0 0 0 0
Sro1_g000020 0 0 0 0
Sro1_g000110 0 0 0 0
Sro1_g000150 0 0 0 0
Sro1_g000240 0 0 0 0
Sro1_g000260 1 0 0 1
Sro1_g000660 0 0 0 0
Sro1_g000680 0 0 0 0
Sro1_g000780 0 0 0 0
Sro1_g000820 0 0 0 0
Sro2003_g310350 0 0 0 0
Sro2003_g310360 0 0 0 0
Sro2004_g310420 0 0 0 0
Sro2005_g310500 0 0 0 0
Sro2005_g310520 0 0 0 0
Sro200_g084660 0 0 0 0
Sro200_g084720 0 0 0 0
Sro200_g084840 0 0 0 0
Sro2010_g310830 0 0 0 0
Sro2015_g311040 0 0 0 0
Sro2015_g311090 0 0 0 0
Sro2016_g311150 0 0 0 0
Sro201_g084950 0 0 0 0
Sro201_g085020 0 0 0 0
Sro201_g085080 0 0 0 0
Sro201_g085110 0 0 0 0
Sro2021_g311390 0 0 0 0
Sro2021_g311400 0 0 0 0
Sro2022_g311540 0 0 0 0
Sro2024_g311620 0 0 0 0
Sro2026_g311680 0 0 0 0
Sro2032_g311890 0 0 0 0
Sro203_g085540 0 0 0 0
Sro203_g085600 0 0 0 0
Sro203_g085650 0 0 0 0
Sro2040_g312200 0 0 0 0
Sro2041_g312210 0 0 0 0
Sro2041_g312230 0 0 0 0
Sro2041_g312240 0 0 0 0
Sro2041_g312270 0 0 0 0
Sro2043_g312340 0 0 0 0
Sro2046_g312470 0 0 0 0
Sro2049_g312550 0 0 0 0
Sro204_g085950 0 0 0 0
Sro2055_g312770 0 0 0 0
Sro2055_g312790 0 0 0 0
Sro205_g086160 0 0 0 0
Sro2060_g312910 0 0 0 0
Sro2061_g312980 0 0 0 0
Sro2061_g312990 0 0 0 0
Sro2062_g313050 0 0 0 0
Sro206_g086590 0 0 0 0
Sro2072_g313460 0 0 0 0
Sro2072_g313480 0 0 0 0
Sro2078_g313640 0 0 0 0
Sro207_g086730 0 0 0 0
Sro207_g086990 0 0 0 0
Sro2080_g313720 0 0 0 0
Sro2089_g313970 0 0 0 0
Sro208_g087150 0 0 0 0
Sro2091_g314000 0 0 0 0
Sro2094_g314180 0 0 0 0
Sro2097_g314350 0 0 0 0
Sro2099_g314440 0 0 0 0
Sro2099_g314450 0 0 0 0
Sro209_g087380 0 0 0 0
Sro20_g014130 0 0 0 0
Sro20_g014210 0 0 0 0
Sro20_g014230 0 0 0 0
Sro20_g014290 0 0 0 0
Sro20_g014450 0 0 0 0
Sro2100_g314510 0 0 0 0
Sro2100_g314520 0 0 0 0
Sro2103_g314680 0 0 0 0
Sro2104_g314710 0 0 0 0
Sro2105_g314780 0 0 0 0
Sro210_g087560 0 0 0 0
Sro210_g087620 0 0 0 0
Sro210_g087700 0 0 0 0
Sro2113_g315020 0 0 0 0
Sro2113_g315050 0 0 0 0
Sro2115_g315160 0 0 0 0
Sro211_g087830 0 0 0 0
Sro2126_g315740 0 0 0 0
Sro2129_g315800 0 0 0 0
Sro2129_g315810 0 0 0 0
Sro212_g088120 0 0 0 0
Sro212_g088200 0 0 0 0
Sro2137_g316050 0 0 0 0
Sro213_g088450 0 0 0 0
Sro213_g088550 0 0 0 0
Sro213_g088590 0 0 0 0
Sro213_g088600 0 0 0 0
Sro2140_g316190 0 0 0 0
Sro2144_g316300 0 0 0 0
Sro2144_g316310 0 0 0 0
Sro2145_g316380 0 0 0 0
Sro2146_g316410 0 0 0 0
Sro2146_g316460 0 0 0 0
Sro2147_g316520 0 0 0 0
Sro2149_g316590 0 0 0 0
Sro2150_g316670 0 0 0 0
Sro2151_g316730 0 0 0 0
Sro2153_g316770 0 0 0 0
Sro2159_g316990 0 0 0 0
Sro215_g089050 0 0 0 0
Sro2161_g317100 0 0 0 0
Sro2166_g317300 0 0 0 0
Sro2169_g317350 0 0 0 0
Sro216_g089510 0 0 0 0
Sro216_g089540 0 0 0 0
Sro2173_g317570 0 0 0 0
Sro2174_g317650 0 0 0 0
Sro217_g089660 0 0 0 0
Sro2183_g318060 0 0 0 0
Sro2189_g318240 0 0 0 0
Sro218_g090030 0 0 0 0
Sro218_g090090 0 0 0 0
Sro2196_g318590 0 0 0 0
Sro2196_g318640 0 0 0 0
Sro2197_g318650 0 0 0 0
Sro2199_g318760 0 0 0 0
Sro2199_g318770 0 0 0 0
Sro219_g090500 0 0 0 0
Sro21_g014560 0 0 0 0
Sro21_g014570 0 0 0 0
Sro21_g014740 0 0 0 0
Sro21_g014910 0 0 0 0
Sro2200_g318800 0 0 0 0
Sro2207_g319070 0 0 0 0
Sro2207_g319120 0 0 0 0
Sro220_g090720 0 0 0 0
Sro220_g090740 0 0 0 0
Sro2216_g319410 0 0 0 0
Sro2218_g319530 0 0 0 0
Sro2218_g319560 0 0 0 0
Sro221_g090900 0 0 0 0
Sro221_g091100 0 0 0 0
Sro2223_g319690 0 0 0 0
Sro2224_g319740 0 0 0 0
Sro2224_g319750 0 0 0 0
Sro222_g091130 0 0 0 0
Sro2238_g320220 0 0 0 0
Sro223_g091480 0 0 0 0
Sro2241_g320350 0 0 0 0
Sro2243_g320480 0 0 0 0
Sro2244_g320530 0 0 0 0
Sro2247_g320600 0 0 0 0
Sro2248_g320660 0 0 0 0
Sro2249_g320760 0 0 0 0
Sro2249_g320770 0 0 0 0
Sro224_g091530 0 0 0 0
Sro224_g091660 0 0 0 0
Sro2256_g321090 0 0 0 0
Sro225_g091790 0 0 0 0
Sro225_g091830 0 0 0 0
Sro225_g091910 0 0 0 0
Sro226_g091940 0 0 0 0
Sro226_g092060 0 0 0 0
Sro2272_g321450 0 0 0 0
Sro2272_g321480 0 0 0 0
Sro2274_g321560 0 0 0 0
Sro227_g092200 0 0 0 0
Sro227_g092280 0 0 0 0
Sro227_g092350 0 0 0 0
Sro2280_g321770 0 0 0 0
Sro2280_g321780 0 0 0 0
Sro2282_g321840 0 0 0 0
Sro2284_g321870 0 0 0 0
Sro2288_g322060 0 0 0 0
Sro228_g092720 0 0 0 0
Sro2291_g322200 0 0 0 0
Sro2299_g322460 0 0 0 0
Sro229_g092920 0 0 0 0
Sro229_g093190 0 0 0 0
Sro22_g015080 0 0 0 0
Sro22_g015090 0 0 0 0
Sro22_g015230 0 0 0 0
Sro22_g015360 0 0 0 0
Sro22_g015440 0 0 0 0
Sro22_g015460 0 0 0 0
Sro22_g015480 0 0 0 0
Sro2309_g322800 0 0 0 0
Sro2311_g322810 0 0 0 0
Sro2314_g322890 0 0 0 0
Sro2318_g323050 0 0 0 0
Sro231_g093560 0 0 0 0
Sro231_g093580 0 0 0 0
Sro232_g093800 0 0 0 0
Sro232_g093960 0 0 0 0
Sro232_g093970 0 0 0 0
Sro232_g094040 0 0 0 0
Sro232_g094050 0 0 0 0
Sro2334_g323750 0 0 0 0
Sro2338_g323900 0 0 0 0
Sro2339_g323990 0 0 0 0
Sro233_g094190 0 0 0 0
Sro233_g094270 0 0 0 0
Sro2340_g324030 0 0 0 0
Sro2341_g324070 0 0 0 0
Sro2348_g324330 0 0 0 0
Sro234_g094310 0 0 0 0
Sro234_g094330 0 0 0 0
Sro234_g094420 0 0 0 0
Sro234_g094430 0 0 0 0
Sro234_g094440 0 0 0 0
Sro234_g094580 0 0 0 0
Sro2352_g324410 0 0 0 0
Sro2352_g324420 0 0 0 0
Sro2353_g324460 1 0 0 1
Sro2353_g324480 0 0 0 0
Sro2357_g324570 0 0 0 0
Sro2358_g324660 0 0 0 0
Sro2359_g324720 0 0 0 0
Sro235_g094710 0 0 0 0
Sro235_g094810 0 0 0 0
Sro2365_g325050 0 0 0 0
Sro236_g094900 0 0 0 0
Sro2370_g325160 0 0 0 0
Sro237_g095320 0 0 0 0
Sro2383_g325640 0 0 0 0
Sro2383_g325650 0 0 0 0
Sro2383_g325670 0 0 0 0
Sro2386_g325760 0 0 0 0
Sro238_g095610 0 0 0 0
Sro2395_g325930 0 0 0 0
Sro2395_g325940 0 0 0 0
Sro2396_g325960 0 0 0 0
Sro2396_g325980 0 0 0 0
Sro239_g095820 0 0 0 0
Sro239_g095860 0 0 0 0
Sro23_g015680 0 0 0 0
Sro23_g015800 0 0 0 0
Sro23_g016010 0 0 0 0
Sro23_g016110 0 0 0 0
Sro2403_g326390 0 0 0 0
Sro2407_g326580 0 0 0 0
Sro240_g096110 0 0 0 0
Sro240_g096140 0 0 0 0
Sro2418_g327010 0 0 0 0
Sro241_g096260 0 0 0 0
Sro2426_g327300 0 0 0 0
Sro2427_g327340 0 0 0 0
Sro242_g096560 0 0 0 0
Sro242_g096710 0 0 0 0
Sro242_g096720 0 0 0 0
Sro2430_g327450 0 0 0 0
Sro2430_g327460 0 0 0 0
Sro2430_g327470 0 0 0 0
Sro243_g096760 0 0 0 0
Sro243_g096970 0 0 0 0
Sro243_g097020 0 0 0 0
Sro2445_g327890 0 0 0 0
Sro245_g097360 0 0 0 0
Sro245_g097450 0 0 0 0
Sro245_g097460 0 0 0 0
Sro245_g097470 0 0 0 0
Sro2462_g328350 0 0 0 0
Sro2463_g328380 0 0 0 0
Sro2463_g328390 0 0 0 0
Sro246_g097600 0 0 0 0
Sro246_g097730 0 0 0 0
Sro246_g097770 0 0 0 0
Sro246_g097820 0 0 0 0
Sro246_g097880 0 0 0 0
Sro2473_g328690 0 0 0 0
Sro2478_g328820 0 0 0 0
Sro247_g098080 0 0 0 0
Sro2481_g328870 0 0 0 0
Sro2482_g328890 0 0 0 0
Sro2483_g328940 0 0 0 0
Sro2487_g329060 0 0 0 0
Sro248_g098340 0 0 0 0
Sro249_g098600 0 0 0 0
Sro249_g098790 0 0 0 0
Sro24_g016270 0 0 0 0
Sro24_g016330 0 0 0 0
Sro24_g016520 0 0 0 0
Sro24_g016670 0 0 0 0
Sro2502_g329500 0 0 0 0
Sro2502_g329510 0 0 0 0
Sro2502_g329530 0 0 0 0
Sro2504_g329610 0 0 0 0
Sro2504_g329630 0 0 0 0
Sro2504_g329640 0 0 0 0
Sro2504_g329650 0 0 0 0
Sro2506_g329670 0 0 0 0
Sro2507_g329710 0 0 0 0
Sro2509_g329760 0 0 0 0
Sro250_g098970 0 0 0 0
Sro2510_g329820 0 0 0 0
Sro2513_g329850 0 0 0 0
Sro2513_g329860 0 0 0 0
Sro2516_g329970 0 0 0 0
Sro2516_g329980 0 0 0 0
Sro2517_g330020 0 0 0 0
Sro251_g099230 0 0 0 0
Sro251_g099270 0 0 0 0
Sro251_g099430 0 0 0 0
Sro2520_g330170 0 0 0 0
Sro2528_g330370 0 0 0 0
Sro252_g099510 0 0 0 0
Sro2539_g330600 0 0 0 0
Sro253_g099750 0 0 0 0
Sro253_g099820 0 0 0 0
Sro253_g099910 0 0 0 0
Sro253_g099930 0 0 0 0
Sro253_g099940 0 0 0 0
Sro2541_g330660 0 0 0 0
Sro2549_g330910 0 0 0 0
Sro254_g100130 0 0 0 0
Sro2550_g330920 0 0 0 0
Sro2550_g330940 0 0 0 0
Sro2552_g331000 0 0 0 0
Sro2553_g331030 0 0 0 0
Sro2566_g331420 0 0 0 0
Sro2566_g331460 0 0 0 0
Sro256_g100630 0 0 0 0
Sro2573_g331710 0 0 0 0
Sro257_g100780 0 0 0 0
Sro257_g100890 0 0 0 0
Sro257_g100980 0 0 0 0
Sro2580_g331850 0 0 0 0
Sro2585_g331900 0 0 0 0
Sro258_g101130 0 0 0 0
Sro258_g101200 0 0 0 0
Sro2597_g332150 0 0 0 0
Sro259_g101210 0 0 0 0
Sro25_g016710 0 0 0 0
Sro25_g016910 0 0 0 0
Sro25_g017050 0 0 0 0
Sro2605_g332430 0 0 0 0
Sro2609_g332500 0 0 0 0
Sro2609_g332510 0 0 0 0
Sro260_g101580 0 0 0 0
Sro260_g101630 0 0 0 0
Sro260_g101670 0 0 0 0
Sro2618_g332790 0 0 0 0
Sro261_g101860 0 0 0 0
Sro2631_g333170 0 0 0 0
Sro2635_g333300 0 0 0 0
Sro263_g102130 0 0 0 0
Sro263_g102270 0 0 0 0
Sro263_g102370 0 0 0 0
Sro2643_g333510 0 0 0 0
Sro2646_g333580 0 0 0 0
Sro2649_g333660 0 0 0 0
Sro264_g102470 0 0 0 0
Sro264_g102520 0 0 0 0
Sro264_g102580 0 0 0 0
Sro264_g102650 0 0 0 0
Sro2653_g333740 0 0 0 0
Sro2655_g333840 0 0 0 0
Sro265_g102690 0 0 0 0
Sro265_g102700 0 0 0 0
Sro265_g102760 0 0 0 0
Sro2660_g333970 0 0 0 0
Sro2663_g334060 0 0 0 0
Sro2665_g334110 0 0 0 0
Sro266_g103170 0 0 0 0
Sro266_g103250 0 0 0 0
Sro2682_g334520 0 0 0 0
Sro268_g103830 0 0 0 0
Sro268_g103840 0 0 0 0
Sro2691_g334760 0 0 0 0
Sro2695_g334900 0 0 0 0
Sro2697_g334960 0 0 0 0
Sro269_g104000 0 0 0 0
Sro26_g017510 0 0 0 0
Sro26_g017650 0 0 0 0
Sro26_g017790 0 0 0 0
Sro26_g017800 0 0 0 0
Sro2702_g335120 0 0 0 0
Sro2717_g335380 0 0 0 0
Sro271_g104470 0 0 0 0
Sro271_g104570 0 0 0 0
Sro272_g104760 0 0 0 0
Sro272_g104770 0 0 0 0
Sro272_g104830 0 0 0 0
Sro273_g104990 0 0 0 0
Sro273_g105160 0 0 0 0
Sro2744_g336050 0 0 0 0
Sro2745_g336080 0 0 0 0
Sro274_g105520 0 0 0 0
Sro274_g105530 0 0 0 0
Sro274_g105580 0 0 0 0
Sro275_g105650 0 0 0 0
Sro275_g105800 0 0 0 0
Sro2760_g336400 0 0 0 0
Sro2760_g336410 0 0 0 0
Sro2764_g336590 0 0 0 0
Sro2769_g336710 0 0 0 0
Sro276_g105990 0 0 0 0
Sro2775_g336830 0 0 0 0
Sro277_g106330 0 0 0 0
Sro277_g106380 0 0 0 0
Sro277_g106410 0 0 0 0
Sro2786_g337050 0 0 0 0
Sro278_g106510 0 0 0 0
Sro2794_g337280 0 0 0 0
Sro2795_g337320 0 0 0 0
Sro2798_g337340 0 0 0 0
Sro27_g018060 0 0 0 0
Sro27_g018120 0 0 0 0
Sro27_g018260 0 0 0 0
Sro27_g018350 0 0 0 0
Sro27_g018490 0 0 0 0
Sro2800_g337350 0 0 0 0
Sro2803_g337430 0 0 0 0
Sro2805_g337510 0 0 0 0
Sro2808_g337570 0 0 0 0
Sro280_g106970 0 0 0 0
Sro281_g107170 0 0 0 0
Sro281_g107210 0 0 0 0
Sro281_g107280 0 0 0 0
Sro281_g107300 0 0 0 0
Sro2822_g337960 0 0 0 0
Sro2827_g338060 0 0 0 0
Sro2833_g338170 0 0 0 0
Sro2843_g338320 0 0 0 0
Sro284_g107970 0 0 0 0
Sro284_g107980 0 0 0 0
Sro285_g108090 0 0 0 0
Sro285_g108120 0 0 0 0
Sro2862_g338820 0 0 0 0
Sro2863_g338870 0 0 0 0
Sro286_g108440 0 0 0 0
Sro286_g108450 0 0 0 0
Sro2870_g339100 0 0 0 0
Sro287_g108640 0 0 0 0
Sro287_g108670 0 0 0 0
Sro2880_g339230 0 0 0 0
Sro2882_g339270 1 0 0 1
Sro2882_g339280 0 0 0 0
Sro2882_g339290 0 0 0 0
Sro2885_g339360 0 0 0 0
Sro288_g108780 0 0 0 0
Sro2890_g339530 0 0 0 0
Sro289_g109080 0 0 0 0
Sro28_g018510 0 0 0 0
Sro28_g018560 0 0 0 0
Sro28_g018830 0 0 0 0
Sro2902_g339850 0 0 0 0
Sro2905_g339940 0 0 0 0
Sro2910_g340110 0 0 0 0
Sro2920_g340270 0 0 0 0
Sro292_g109540 0 0 0 0
Sro292_g109570 0 0 0 0
Sro292_g109590 0 0 0 0
Sro2935_g340540 0 0 0 0
Sro2938_g340620 0 0 0 0
Sro2938_g340640 0 0 0 0
Sro2940_g340690 0 0 0 0
Sro294_g110100 0 0 0 0
Sro294_g110260 0 0 0 0
Sro296_g110690 0 0 0 0
Sro2973_g341240 0 0 0 0
Sro2975_g341320 0 0 0 0
Sro2976_g341380 0 0 0 0
Sro297_g110820 0 0 0 0
Sro297_g110920 0 0 0 0
Sro297_g110950 0 0 0 0
Sro297_g110960 0 0 0 0
Sro297_g110970 0 0 0 0
Sro298_g111030 0 0 0 0
Sro298_g111040 0 0 0 0
Sro298_g111090 0 0 0 0
Sro299_g111410 0 0 0 0
Sro299_g111420 0 0 0 0
Sro299_g111480 0 0 0 0
Sro29_g019150 0 0 0 0
Sro29_g019220 0 0 0 0
Sro2_g001270 0 0 0 0
Sro2_g001350 0 0 0 0
Sro2_g001520 0 0 0 0
Sro2_g001540 0 0 0 0
Sro2_g001590 0 0 0 0
Sro2_g001750 0 0 0 0
Sro2_g001800 0 0 0 0
Sro2_g001830 0 0 0 0
Sro300_g111680 0 0 0 0
Sro300_g111690 0 0 0 0
Sro300_g111700 0 0 0 0
Sro300_g111790 0 0 0 0
Sro3019_g342180 0 0 0 0
Sro301_g111870 0 0 0 0
Sro3029_g342490 0 0 0 0
Sro302_g112100 0 0 0 0
Sro302_g112120 0 0 0 0
Sro302_g112150 0 0 0 0
Sro302_g112190 0 0 0 0
Sro3039_g342640 0 0 0 0
Sro305_g112850 0 0 0 0
Sro305_g112860 0 0 0 0
Sro3068_g343130 0 0 0 0
Sro3072_g343220 0 0 0 0
Sro3074_g343260 0 0 0 0
Sro307_g113170 0 0 0 0
Sro307_g113390 0 0 0 0
Sro308_g113610 0 0 0 0
Sro3090_g343530 0 0 0 0
Sro3094_g343620 0 0 0 0
Sro309_g113900 0 0 0 0
Sro30_g019500 1 0 0 1
Sro30_g019760 0 0 0 0
Sro30_g019920 0 0 0 0
Sro3102_g343800 0 0 0 0
Sro3104_g343830 0 0 0 0
Sro3109_g343910 0 0 0 0
Sro3112_g343980 0 0 0 0
Sro3116_g344090 0 0 0 0
Sro3119_g344160 0 0 0 0
Sro311_g114280 0 0 0 0
Sro311_g114300 0 0 0 0
Sro311_g114310 0 0 0 0
Sro3120_g344210 0 0 0 0
Sro313_g114700 0 0 0 0
Sro313_g114710 0 0 0 0
Sro313_g114810 0 0 0 0
Sro314_g114980 0 0 0 0
Sro314_g115090 0 0 0 0
Sro315_g115310 0 0 0 0
Sro315_g115380 0 0 0 0
Sro3165_g344660 0 0 0 0
Sro316_g115570 0 0 0 0
Sro316_g115580 0 0 0 0
Sro317_g115810 0 0 0 0
Sro3181_g344830 0 0 0 0
Sro3181_g344840 0 0 0 0
Sro3184_g344850 0 0 0 0
Sro3185_g344860 0 0 0 0
Sro318_g115930 0 0 0 0
Sro318_g115990 0 0 0 0
Sro319_g116120 0 0 0 0
Sro31_g020400 0 0 0 0
Sro31_g020410 0 0 0 0
Sro31_g020480 0 0 0 0
Sro320_g116560 0 0 0 0
Sro321_g116630 1 0 0 1
Sro321_g116690 0 0 0 0
Sro321_g116810 0 0 0 0
Sro321_g116830 0 0 0 0
Sro321_g116850 0 0 0 0
Sro322_g116990 0 0 0 0
Sro322_g117090 0 0 0 0
Sro3235_g345730 0 0 0 0
Sro323_g117240 0 0 0 0
Sro323_g117410 0 0 0 0
Sro3242_g345790 0 0 0 0
Sro324_g117440 0 0 0 0
Sro324_g117670 0 0 0 0
Sro325_g117700 0 0 0 0
Sro325_g117810 0 0 0 0
Sro325_g117820 0 0 0 0
Sro326_g118240 0 0 0 0
Sro327_g118290 0 0 0 0
Sro327_g118410 0 0 0 0
Sro327_g118470 0 0 0 0
Sro328_g118760 0 0 0 0
Sro3292_g346270 0 0 0 0
Sro3292_g346280 0 0 0 0
Sro3292_g346290 0 0 0 0
Sro3297_g346350 0 0 0 0
Sro32_g020750 0 0 0 0
Sro32_g020790 0 0 0 0
Sro3303_g346460 0 0 0 0
Sro330_g119010 0 0 0 0
Sro3315_g346650 0 0 0 0
Sro3318_g346660 0 0 0 0
Sro3318_g346670 0 0 0 0
Sro3323_g346780 0 0 0 0
Sro3326_g346830 0 0 0 0
Sro332_g119400 0 0 0 0
Sro3338_g346960 0 0 0 0
Sro333_g119500 0 0 0 0
Sro334_g119700 0 0 0 0
Sro334_g119720 0 0 0 0
Sro334_g119780 0 0 0 0
Sro334_g119800 0 0 0 0
Sro334_g119840 0 0 0 0
Sro334_g119940 0 0 0 0
Sro3357_g347140 0 0 0 0
Sro3357_g347190 0 0 0 0
Sro335_g119960 0 0 0 0
Sro335_g120000 0 0 0 0
Sro335_g120010 0 0 0 0
Sro3363_g347220 0 0 0 0
Sro336_g120390 0 0 0 0
Sro337_g120480 0 0 0 0
Sro337_g120520 0 0 0 0
Sro337_g120640 0 0 0 0
Sro337_g120720 0 0 0 0
Sro337_g120740 0 0 0 0
Sro338_g120790 0 0 0 0
Sro3391_g347510 0 0 0 0
Sro3394_g347540 0 0 0 0
Sro339_g120940 0 0 0 0
Sro339_g121140 0 0 0 0
Sro33_g021530 0 0 0 0
Sro3407_g347680 0 0 0 0
Sro340_g121270 0 0 0 0
Sro3413_g347770 0 0 0 0
Sro341_g121610 0 0 0 0
Sro3423_g347820 0 0 0 0
Sro3424_g347870 0 0 0 0
Sro343_g121950 0 0 0 0
Sro343_g122090 0 0 0 0
Sro344_g122110 0 0 0 0
Sro344_g122130 0 0 0 0
Sro344_g122250 0 0 0 0
Sro3458_g348230 0 0 0 0
Sro345_g122410 0 0 0 0
Sro345_g122570 0 0 0 0
Sro346_g122600 0 0 0 0
Sro346_g122800 0 0 0 0
Sro347_g122820 0 0 0 0
Sro347_g122840 0 0 0 0
Sro347_g122980 0 0 0 0
Sro347_g123020 0 0 0 0
Sro349_g123490 0 0 0 0
Sro349_g123510 0 0 0 0
Sro34_g021970 0 0 0 0
Sro34_g021980 0 0 0 0
Sro3517_g348810 0 0 0 0
Sro351_g123810 0 0 0 0
Sro351_g123900 0 0 0 0
Sro351_g123940 0 0 0 0
Sro351_g123950 0 0 0 0
Sro352_g124120 0 0 0 0
Sro3533_g349030 0 0 0 0
Sro3544_g349100 0 0 0 0
Sro354_g124790 0 0 0 0
Sro354_g124800 0 0 0 0
Sro354_g124810 0 0 0 0
Sro354_g124820 0 0 0 0
Sro354_g124840 0 0 0 0
Sro355_g125060 0 0 0 0
Sro3560_g349170 0 0 0 0
Sro3563_g349210 0 0 0 0
Sro356_g125320 0 0 0 0
Sro356_g125410 0 0 0 0
Sro3571_g349250 0 0 0 0
Sro358_g125790 0 0 0 0
Sro358_g125860 0 0 0 0
Sro358_g125960 0 0 0 0
Sro3593_g349450 0 0 0 0
Sro359_g126000 0 0 0 0
Sro359_g126050 0 0 0 0
Sro359_g126060 0 0 0 0
Sro359_g126110 0 0 0 0
Sro359_g126150 0 0 0 0
Sro35_g022180 0 0 0 0
Sro35_g022320 0 0 0 0
Sro35_g022330 0 0 0 0
Sro35_g022470 0 0 0 0
Sro35_g022510 0 0 0 0
Sro35_g022530 0 0 0 0
Sro3601_g349550 0 0 0 0
Sro3606_g349640 0 0 0 0
Sro360_g126190 0 0 0 0
Sro360_g126300 0 0 0 0
Sro361_g126450 0 0 0 0
Sro361_g126460 0 0 0 0
Sro361_g126670 0 0 0 0
Sro3622_g349790 0 0 0 0
Sro362_g126700 0 0 0 0
Sro362_g126780 0 0 0 0
Sro3652_g349990 0 0 0 0
Sro3655_g350020 0 0 0 0
Sro365_g127370 0 0 0 0
Sro366_g127670 0 0 0 0
Sro3677_g350220 0 0 0 0
Sro367_g127800 0 0 0 0
Sro368_g128020 0 0 0 0
Sro3696_g350450 0 0 0 0
Sro369_g128130 0 0 0 0
Sro36_g022740 0 0 0 0
Sro36_g022860 0 0 0 0
Sro36_g022880 0 0 0 0
Sro370_g128440 0 0 0 0
Sro370_g128450 0 0 0 0
Sro3712_g350590 0 0 0 0
Sro3727_g350650 0 0 0 0
