UniqueCount	AmbigCount
131	0
75	0
33	0
0	0
3	1
1469	0
0	0
0	0
0	0
0	0
0	0
83	0
140	4
108	0
2	0
4941	0
0	14
2	15
0	15
0	15
1402	0
176	0
539	0
220	109
19	4
6	3
0	0
0	65
162	274
126	341
30	0
44	0
31	0
875	0
498	0
412	0
1216	0
122	0
757	0
814	0
202	0
127	0
169	1
234	0
1327	0
5	1
0	0
22	16
0	14
453	99
0	0
159	91
7	0
0	0
0	0
0	0
0	0
622	0
6092	0
3976	0
0	0
543	15
297	0
0	0
66	0
12	0
1479	0
1306	0
101	12
2	0
106	424
0	114
422	407
0	232
0	0
96	424
15	114
797	407
539	232
3817	0
197	0
1	0
0	164
12	93
1703	0
138	0
22	0
137	0
42	0
25	0
173	0
90	0
57	0
82	0
13	0
10	0
341	0
0	0
840	0
33	0
0	0
5	0
611	0
2	0
80	0
39	0
29	0
17	0
3	0
134	3
0	0
6	0
896	0
107	0
33	0
30	0
27	0
2	16
0	16
0	0
36	0
0	1321
1180	1321
0	0
58	0
0	0
0	0
69	0
1	0
256	0
146	0
1	0
935	0
538	0
277	0
593	0
87	0
354	424
0	424
0	0
415	0
436	0
413	0
1562	0
156	0
257	0
3209	0
23	0
1	0
150	0
40	0
11	46
7	58
23	11
962	5
469	5
189	0
31	0
54	0
150	0
6	0
1859	0
1642	0
370	0
11	0
53	0
313	1
1024	0
86	0
38	0
34	0
31	0
596	0
773	0
19	0
52	0
9	0
22	0
0	0
0	0
0	0
35	0
889	0
47	0
0	0
2	6
74	0
24	0
25787	0
237	0
10923	0
43	829
2	829
32051	0
173	0
179	0
6032	0
118	0
45	0
97	0
407	0
1292	0
31	0
158	30
0	11
5	11
779	0
1	0
424	0
128	0
0	0
35	2
3273	0
146	0
23	0
16	0
389	0
145	0
21	0
89	0
74	0
154	0
0	0
0	0
0	0
76	0
0	0
13	0
1550	0
25	0
26	0
28	0
929	0
771	0
0	0
0	0
503	0
1727	40
14	3
15	3
1	2
1	0
3	3
8	6
25	87
0	0
2	0
25	0
306	0
6	0
323	0
0	0
6	58
636	0
191	0
3	0
34	2
0	0
218	680
22058	0
806	0
1106	0
24	0
223	0
1011	0
163	0
1601	0
11	24
0	0
70	0
382	0
189	0
264	259
0	242
501	0
263	0
107	0
297	0
362	0
2646	0
373	0
90	3
23	0
24	0
294	0
22	0
154	0
3	0
817	0
60	0
1057	0
920	0
115	0
480	0
771	0
46	0
1137	0
41529	0
1	0
182	0
152	0
3	0
44	45
0	45
147	0
393	0
55	0
14	0
30	0
31	0
27	0
0	0
0	0
0	0
0	0
1356	0
76	0
1000	0
7	0
169	4
398	4
789	0
0	0
0	0
0	151
40	6
31	0
49	12
175	62
33	0
98	0
251	23
2	0
0	0
389	0
146	0
0	0
0	0
77	0
718	0
287	0
85	0
570	0
2	2
26970	0
111	17
104	62
9	9
0	0
0	0
0	0
48	0
201	0
33	0
6	0
14	0
427	0
7	0
4	0
70	0
210	0
200	0
70	0
153	0
36	44
31	8
2	0
148	0
17	0
228	0
23	0
86	0
2	0
32	0
204	0
0	0
0	3
0	1
12529	0
10	0
411	0
767	0
1333	0
64	0
1151	0
595	0
931	0
3013	0
5	0
724	0
0	29
0	29
0	0
6	7
45	0
0	0
0	0
294	0
4091	0
197	0
970	0
3688	0
54	0
0	0
0	0
246	0
860	0
29	0
68	0
71	0
121	0
19	0
1244	0
886	0
1	0
70	0
1	0
57	0
1127	0
261	0
65	0
369	0
832	0
335	0
47	0
157	0
0	0
179	0
412	0
313	0
0	2
2	0
37	0
404	0
440	0
221	0
99	0
177	0
3938	0
8	53
0	53
188	0
74	0
1643	0
590	0
1	0
904	0
3739	0
224	0
175	0
100	0
136	0
1294	0
38	5
49	71
258	0
1409	0
35	0
169	0
41	0
144	0
7800	0
519	0
204	0
523	0
473	0
0	13
2	13
40	0
48	0
6	0
4169	0
118	0
277	1
21	8
0	76
7	8
113	76
23	0
46	0
92	0
2179	0
1018	0
158	0
4	0
10004	5
384	0
25	0
5118	0
343	0
9	0
9	0
7	0
22	0
27	0
20	27
3	1
492	115
5	0
5978	231
574	0
4	0
110	0
14	0
5	0
2455	0
19	0
3	0
13	0
186	0
102	0
1475	0
27	0
0	0
253	95
115	0
87	70
0	0
50	79
35	79
10	0
11	0
10	0
52	0
12	0
0	0
0	0
152	0
810	70
306	0
55	0
6	0
79	0
3494	0
67	0
3147	0
198	0
74	0
37	26
694	0
2	0
58	322
76	93
0	0
1645	0
17	0
15	0
219	0
0	17
16	18
20	0
18	35
50	0
1	19
2	0
0	0
234	0
104	0
183	0
179	0
417	3
124	0
126	0
25	95
54	13
0	1
0	1
80	0
43	0
3	0
202	0
703	0
40	0
161	0
303	0
0	0
58	0
0	0
122	0
1	0
0	0
19	0
69	2
86	0
9	0
45	0
3107	0
397	0
61	0
34	0
76	59
81	0
6	0
57	0
42	0
1245	0
716	0
237	0
18	0
1794	0
4	0
302	76
746	0
843	0
1069	0
810	0
37	0
217	0
4054	0
128	0
202	0
1551	0
0	304
85	304
1	0
20	0
268	0
596	0
5110	0
140	0
56	100
0	100
268	0
99	0
449	0
14	0
110	0
218	0
225	0
1603	0
187	0
264	0
181	0
17	0
785	0
288	0
639	0
75	0
39	0
114	0
1	0
338	0
418	0
111	0
4	0
18	0
41	24
18	0
0	0
0	0
0	0
0	1
0	0
0	0
37	32
0	0
0	0
6	17
0	1
2	0
237	0
187	0
200	0
21	0
91	0
16	0
1	0
59	0
7843	0
1	1
100	0
3116	0
534	0
160	0
386	0
1523	1987
0	1987
249	0
350	137
0	137
717	0
0	0
14	5
213	0
275	0
356	0
498	0
6	0
23	0
8286	0
504226	43
250	0
625	0
1	0
51	0
87	99
327	0
313	0
1429	0
2326	0
19	0
1	0
0	0
0	0
116	0
98	0
0	0
0	1
61	26
39	0
7	1
55	0
6	0
1319	0
6	3
0	0
66	0
0	0
41	0
865	0
5	0
8	0
80	0
131	10
47	25
0	24
27	32
16	0
0	48
25	48
20	0
5	0
85	0
52	0
13443	0
245	0
295	0
244	0
5983	3358
438	0
9	8
0	8
109	0
321	0
39	0
142	0
21	0
87	158
0	158
503	0
570	0
5	0
694	0
3118	0
189	0
189	0
0	0
2	0
659	0
277	0
3128	0
142	0
436	0
160	0
412	0
1024	0
4	0
83	0
779	0
236	0
1269	0
32	0
385	0
2227	0
0	89
0	51
47	89
290	0
41	0
1159	0
246	0
356	0
71	0
50	0
33	0
146	0
1070	0
365	0
176	0
719	0
241	0
601	0
13	0
1089	0
1087	0
301	0
227	0
440	0
140	0
578	0
25	0
2598	0
83	0
638	0
19	59
0	59
2	0
8	0
72	0
1031	0
61	0
1943	0
53	188
19	0
0	4
0	7
15	188
0	3
0	15
0	72
0	0
0	2
4	2
10	0
24	0
293	0
133	0
20	0
68	0
1899	77
5	0
59	6
0	0
433	0
1139	5292
0	5292
43	0
3291	0
1860	275
2627	0
54	0
88	0
90	0
139	0
1	0
1	0
3	6
6043	0
0	0
0	0
34	0
87	0
