UniqueCount	AmbigCount
146	0
98	0
41	0
0	0
41	1
977	0
0	0
0	0
0	0
0	0
0	0
124	0
189	5
78	0
4	0
4220	0
0	12
5	23
0	23
0	12
1601	0
96	0
51	0
97	45
49	19
25	16
0	4
0	86
116	228
232	491
39	0
33	0
14	0
1019	0
1176	0
913	0
1903	0
162	0
783	0
851	0
403	0
954	0
296	2
1142	0
14437	0
6	1
0	0
12	3
0	3
505	60
0	0
284	191
2	0
0	0
0	0
0	0
0	0
878	0
7180	0
3580	0
1	0
983	31
315	0
11	3
316	0
70	0
459	0
1326	0
148	21
2	0
45	223
0	44
665	670
0	494
0	0
69	223
1	44
1045	670
848	494
4401	0
224	0
1	0
0	421
27	192
2159	0
214	0
19	0
221	0
53	0
28	0
83	0
185	0
125	0
93	0
15	0
33	0
429	0
1	0
1071	0
54	0
0	0
26	0
918	0
0	0
95	0
51	0
236	0
33	0
0	0
136	10
0	0
12	0
1396	0
93	0
69	0
62	0
24	0
4	19
0	19
1	0
69	0
0	1554
1536	1554
0	0
100	0
0	0
0	0
77	0
2	0
276	0
59	0
0	0
930	0
756	0
235	0
552	0
51	0
892	694
0	694
0	0
778	0
819	0
462	0
22	0
268	0
174	0
45	0
42	0
9	0
365	0
254	0
21	47
16	161
17	2
3372	27
813	27
262	0
91	0
106	0
213	0
82	0
2206	0
3125	0
82	0
36	0
248	0
268	1
714	0
151	0
83	0
10	0
85	0
312	0
945	0
8	0
15	0
1	0
21	0
0	0
0	0
0	0
25	0
2308	0
39	0
0	0
1	1
104	0
55	0
23386	0
549	0
11801	0
19	673
1	673
54823	0
342	0
476	0
20294	0
190	0
37	0
13	0
314	0
638	0
104	0
303	59
0	4
1	4
887	0
14	0
344	0
777	0
0	0
24	2
2612	0
168	0
20	0
33	0
755	0
550	0
24	0
87	0
73	0
283	0
0	0
0	0
0	0
84	0
0	0
24	0
2574	0
57	0
79	0
11	0
907	0
1010	0
0	0
0	0
715	0
1444	62
13	0
13	0
12	1
4	3
2	2
0	2
106	409
2	2
57	0
83	0
415	0
21	0
267	0
0	0
14	75
607	0
46	0
4	7
39	2
0	0
203	658
38707	0
954	0
114	0
3	0
278	0
1433	0
212	0
3384	0
13	21
0	1
150	0
379	0
320	0
528	485
0	445
1365	0
417	0
135	0
1295	0
1285	0
6052	0
317	0
181	4
31	0
136	0
218	0
77	0
166	0
15	0
319	0
188	0
1008	0
356	0
406	0
1175	0
1091	0
63	0
1690	0
26044	0
18	0
201	0
79	0
18	0
96	48
0	48
188	0
536	0
44	0
28	0
34	0
63	0
101	0
0	0
0	0
0	0
0	0
873	0
81	0
166	0
27	0
520	7
733	7
1280	0
0	0
0	0
1	115
57	10
63	2
1	0
322	100
90	0
217	6
273	34
0	0
0	0
1420	0
127	0
0	0
0	0
56	0
1459	0
451	0
276	0
728	0
1	0
24857	3
115	16
176	93
19	18
0	3
0	0
0	0
183	0
63	0
50	0
0	0
38	0
775	0
5	0
10	0
46	0
116	0
106	0
135	0
384	0
32	38
73	7
6	0
87	0
2	0
644	0
27	0
25	0
6	0
9	0
228	0
1	0
0	43
1	3
14286	0
92	0
362	0
130	0
323	0
62	0
1466	0
694	0
1025	0
5011	0
9	0
1159	0
0	56
5	56
0	0
4	8
84	0
0	0
0	0
494	0
7662	0
121	0
812	0
2240	0
222	0
0	0
0	0
149	0
1432	0
17	0
93	0
93	0
179	0
27	0
1379	0
934	0
2	0
46	0
12	0
167	4
1531	0
557	0
52	0
224	0
3004	0
18	0
72	0
21	0
0	0
205	0
823	0
396	0
0	0
0	0
77	0
758	0
317	0
155	0
108	0
10	0
103	0
8	42
0	42
54	0
93	0
6488	0
550	0
0	0
1240	0
4059	0
237	0
382	0
88	0
273	0
1408	0
40	2
196	234
380	0
2641	0
37	0
312	0
65	0
348	0
8824	0
574	0
289	0
491	0
4673	0
0	37
10	37
101	0
56	0
94	0
5864	0
764	0
129	1
16	8
0	98
6	8
232	98
37	0
96	0
200	0
3092	0
1049	0
300	0
4	0
21697	19
428	0
34	0
6265	0
481	0
8	0
2	0
1	0
18	0
25	0
36	66
0	0
325	51
13	0
13465	500
651	0
3	4
243	0
5	0
7	0
590	0
26	0
11	0
55	0
191	0
25	0
1146	0
29	0
0	0
303	161
250	0
109	62
0	0
72	184
71	184
6	0
6	0
59	0
75	0
25	0
0	0
0	0
173	0
923	58
758	0
294	0
14	0
47	0
347	0
78	0
9428	0
366	0
191	0
3	2
761	0
16	1
1	5
203	241
1	0
319	0
8	0
623	0
1396	0
0	13
9	13
22	0
4	32
57	0
1	44
5	0
0	0
273	0
10	0
90	0
126	0
329	1
278	0
169	0
13	62
112	14
0	1
3	1
207	0
74	0
4	0
277	0
1126	0
56	0
149	0
569	0
2	0
149	0
0	0
112	0
2	0
0	0
49	1
122	8
110	0
