UniqueCount	AmbigCount
13	0
13	0
5	0
83	51
0	0
272	0
0	0
0	0
0	0
0	0
0	0
11	0
30	0
19	0
1	0
666	0
0	6
0	7
0	7
0	6
209	0
381	0
18	0
1	0
41	5
0	5
0	0
14	3
20	7
3	65
5	0
0	0
2	0
91	0
151	0
65	0
74	0
13	0
104	0
104	0
57	0
14	0
46	0
105	0
74	0
13	0
0	0
1	1
0	1
11	4
0	0
2	0
4	0
0	0
0	0
0	0
0	0
104	0
654	0
56	0
0	0
40	5
26	0
8	8
2	0
6	0
12	0
191	0
18	6
1	0
0	44
0	27
18	58
0	22
0	0
24	44
0	27
179	58
43	22
225	0
66	0
0	0
4	5
17	10
63	0
28	0
6	0
92	0
10	0
1	0
2	0
9	0
43	0
42	0
26	0
2	0
46	0
0	0
124	0
133	0
0	0
1	0
87	0
0	0
8	0
18	0
2	0
18	0
1	0
12	1
0	0
0	0
46	0
23	0
12	0
14	0
3	0
0	0
0	0
2	0
4	0
0	379
279	379
0	0
50	0
0	0
0	0
2	0
0	0
39	0
19	0
0	0
60	0
183	0
35	0
45	0
1	0
13	46
0	46
0	0
3	0
3	0
3	0
3	0
51	0
95	0
7	0
0	0
3	0
30	0
0	0
0	4
3	51
2	0
577	3
237	3
10	0
3	0
12	0
65	0
1	0
36	0
63	0
19	0
12	0
21	0
34	0
170	0
18	0
14	0
6	0
173	0
16	0
24	0
6	0
7	0
4	0
16	0
0	0
0	0
0	0
0	0
713	0
24	0
0	0
1	2
4	0
11	0
2490	0
73	0
1060	0
0	71
0	71
4375	0
42	0
333	0
2606	0
93	0
7	0
2	0
24	0
98	0
12	0
0	1
0	0
0	0
17	0
0	0
67	0
14	0
0	0
15	0
198	0
23	0
2	0
8	0
57	0
58	0
14	0
10	0
26	0
4	0
0	0
0	0
0	0
118	0
0	0
12	0
466	0
9	0
19	0
14	0
224	0
256	0
0	0
0	0
16	0
225	4
0	0
0	0
0	0
0	0
2	0
0	1
4	0
0	0
0	0
53	0
31	0
0	0
73	0
0	0
0	0
133	0
139	0
0	0
9	0
0	0
3	24
3763	0
59	0
16	0
31	0
17	0
5	0
18	0
729	0
0	2
0	2
48	0
251	0
55	0
133	189
0	184
964	0
32	0
12	0
127	0
248	0
1102	0
56	0
34	0
8	0
16	0
129	0
6	0
13	0
11	0
376	0
71	0
162	0
88	0
51	0
132	0
20	0
0	0
206	0
6379	0
0	0
39	0
93	0
2	0
7	4
0	4
1	0
13	0
9	0
0	0
16	0
7	0
19	0
0	0
0	0
0	0
0	0
80	0
15	0
6	0
25	0
22	0
79	0
343	0
11	0
11	0
0	15
15	1
3	0
0	0
9	4
2	0
21	0
24	0
0	0
1	0
258	0
9	0
0	0
0	0
69	0
88	0
78	0
36	0
196	0
0	0
6363	0
5	2
29	8
3	1
0	0
0	0
0	0
10	0
1	0
0	0
0	0
5	0
109	0
4	0
8	0
14	0
344	0
37	0
1	0
4	0
4	2
8	1
0	0
60	0
3	0
99	0
6	0
35	0
10	0
1	0
7	0
1	0
0	5
0	1
2391	0
6	0
94	0
17	0
27	0
12	0
334	0
53	0
4	0
0	0
2	0
140	0
0	2
0	2
1	0
0	0
7	0
0	0
0	0
49	0
429	0
3	0
89	0
106	0
18	0
0	0
0	0
3	0
9	0
22	0
11	0
21	0
41	0
14	0
156	0
91	0
0	0
13	0
7	0
48	0
200	0
59	0
3	0
6	0
513	0
1	0
2	0
2	0
0	0
12	0
82	0
55	0
0	0
3	0
19	0
138	0
51	0
34	0
34	0
1	0
4	0
1	12
0	12
45	0
20	0
604	0
161	0
1	0
62	0
369	0
46	0
217	0
14	0
50	0
234	0
2	0
0	31
59	0
186	0
2	0
39	0
6	0
25	0
333	0
53	0
6	0
47	0
19	0
0	5
6	5
18	0
26	0
7	0
231	0
1	0
21	0
6	2
23	22
2	2
11	22
20	0
13	0
4	0
84	0
105	0
20	0
2	0
1660	0
29	0
2	0
726	0
43	0
0	0
0	0
1	0
5	0
7	0
6	15
1	0
94	5
2	0
1453	78
174	0
1	0
41	0
1	0
0	0
55	0
11	0
2	0
21	0
74	0
1	0
252	0
0	0
0	0
42	12
30	0
3	2
0	0
0	1
8	1
4	0
1	0
8	0
17	0
0	0
0	0
0	0
7	0
139	17
1	0
132	0
14	0
3	0
62	0
7	0
981	0
16	0
26	0
0	0
127	0
1	0
0	0
17	48
0	0
7	0
3	0
0	0
165	0
0	0
3	0
11	0
1	11
3	0
0	0
2	0
0	0
33	0
2	0
9	0
8	0
2	0
41	0
34	0
24	144
2	0
0	0
1	0
9	0
16	0
3	0
36	0
62	0
0	0
28	0
20	0
0	0
27	0
0	0
101	0
1	0
6	0
6	0
24	2
4	0
0	0
193	0
499	0
45	0
7	0
25	0
18	4
26	0
16	0
27	0
8	0
2	0
1	0
52	0
9	0
39	0
0	0
5	2
107	0
176	0
77	0
80	0
10	0
72	0
280	0
16	0
48	0
98	0
0	44
9	44
1	0
13	0
24	0
61	0
850	0
32	0
4	34
0	34
9	0
8	0
26	0
5	0
51	0
6	0
21	0
114	0
18	0
10	0
24	0
12	0
39	0
74	0
34	0
3	0
0	0
4	0
0	0
114	0
60	0
26	0
3	0
0	0
7	2
3	0
0	0
0	0
0	0
0	0
0	0
1	0
5	7
0	0
0	0
1	2
0	0
0	0
38	0
28	0
6	0
7	0
1	0
0	0
0	0
0	0
541	0
29	3
130	0
190	0
101	0
36	0
6	0
2	2
0	2
1	0
1	0
0	0
69	0
0	0
0	1
79	0
21	0
96	0
33	0
0	0
0	0
132	0
54211	0
102	0
118	0
1	0
3	0
11	22
4	0
16	0
46	0
252	0
5	0
0	0
0	0
0	0
19	0
32	0
0	0
0	0
5	7
3	0
3	0
0	0
11	0
45	0
19	1
0	0
18	0
0	0
3	0
17	0
0	0
4	0
10	0
14	3
10	18
0	31
4	16
2	0
0	4
9	4
37	0
1	0
27	0
34	0
2756	0
10	0
108	0
92	0
1638	1007
7	0
2	3
0	3
16	0
16	0
0	0
1	0
18	0
3	0
0	0
40	0
56	0
10	0
32	0
100	0
57	0
11	0
0	0
2	0
74	0
45	0
80	0
28	0
37	0
32	0
24	0
159	0
2	0
18	0
112	0
13	0
1	0
9	0
220	0
163	0
0	22
0	10
18	22
63	0
16	0
5	0
49	0
23	0
22	0
11	0
19	0
26	0
170	0
29	0
36	0
64	0
9	0
53	0
1	0
49	0
350	0
63	0
1	0
222	0
5	0
223	0
13	0
1174	0
1	0
10	0
5	15
0	15
0	0
3	0
20	0
143	0
4	0
127	0
8	18
18	0
0	2
0	3
0	18
12	0
3	3
22	25
0	0
34	14
0	0
6	0
3	0
85	0
33	0
1	0
31	0
73	2
4	0
0	0
0	0
2	0
14	106
0	106
0	0
14	0
427	60
83	0
24	0
61	0
30	0
66	0
0	0
0	0
0	0
87	0
0	0
0	0
27	0
25	0
0	0
0	0
0	0
32	20
0	20
6	0
0	1
0	0
0	0
68	0
181	0
0	0
0	0
51	0
12	0
0	0
4	0
16	0
255	0
17	0
0	0
0	0
25	36
0	36
6	0
609	0
145	0
5	0
0	0
11	14
305	0
273	0
74	0
22	0
67	0
60	0
3	6
1	140
0	1
0	1
0	0
0	4
2	4
52	0
33	0
0	0
3	0
4	0
0	0
0	0
11	3
5	5
6	2
3	0
52	0
15	0
13	0
23	0
11	0
1	0
11	0
1	0
10	0
30	0
62	0
0	0
0	0
0	0
2	0
9	0
4	0
56	0
24	0
41	0
4	0
6	0
109	0
1	0
0	0
21	0
5	0
8	0
2	0
7	0
7	0
3	0
43	0
7	0
10	0
49	0
198	0
7	7
0	6
0	7
11	0
0	0
0	0
0	0
4	0
0	0
6	0
5	0
2	0
0	0
0	2
0	1
0	0
3	0
3	0
0	12
1	12
