UniqueCount	AmbigCount
9	0
30	0
14	0
114	69
0	0
233	0
0	0
0	0
0	0
0	0
0	0
19	0
24	0
10	0
2	0
654	0
0	4
2	10
0	10
0	4
117	0
707	0
37	0
1	0
62	10
1	19
0	1
29	13
25	14
6	44
6	0
0	0
7	0
87	0
75	0
300	0
88	0
39	0
135	0
174	0
49	0
39	0
33	0
97	0
163	0
13	1
1	0
3	0
0	0
33	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
227	0
1050	0
55	0
0	0
19	0
28	0
6	5
3	0
7	0
5	0
165	0
30	2
0	0
0	74
0	9
10	19
0	43
0	0
22	74
0	9
102	19
107	43
431	0
192	0
1	0
3	14
26	7
22	0
46	0
14	0
258	0
6	0
1	0
0	0
2	0
18	0
48	0
26	0
26	0
76	0
0	0
58	0
213	0
0	0
0	0
73	0
0	0
6	0
14	0
6	0
9	0
1	0
0	0
0	0
0	0
12	0
81	0
18	0
11	0
4	0
0	1
0	1
0	0
8	0
0	254
165	254
0	0
88	0
0	0
0	0
6	0
1	0
13	0
21	0
1	0
48	0
112	0
27	0
45	0
12	0
44	51
0	51
0	0
12	0
30	0
7	0
1	0
63	0
148	0
5	0
0	0
8	0
24	0
2	0
0	5
2	37
5	3
366	5
158	5
25	0
3	0
5	0
37	0
35	0
39	0
71	0
37	0
1	0
71	0
23	0
117	0
15	0
29	0
4	0
22	0
13	0
209	0
1	0
8	0
0	0
5	0
0	0
0	0
0	0
3	0
270	0
25	0
0	0
0	0
18	0
23	0
1557	0
187	0
1730	0
0	29
0	29
8314	0
23	0
450	0
897	0
15	0
17	0
3	0
79	0
341	0
16	0
1	0
0	1
0	1
133	0
0	0
34	0
23	0
0	0
26	0
331	0
32	0
4	0
5	0
109	0
66	0
16	0
33	0
26	0
14	0
0	1
0	0
0	0
245	0
0	0
10	0
1025	0
17	0
47	0
15	0
115	0
75	0
0	0
0	0
23	0
170	4
0	0
0	0
0	0
1	1
5	0
1	0
1	4
0	0
0	0
81	0
65	0
6	0
105	0
0	0
2	0
53	0
56	0
5	1
14	0
0	0
23	70
11443	0
99	0
38	0
12	0
37	0
3	0
44	0
697	0
1	2
0	2
50	0
161	0
76	0
123	162
0	161
612	0
101	0
38	0
384	0
424	0
297	0
30	0
65	0
16	0
28	0
172	0
122	0
76	0
12	0
230	0
105	0
158	0
87	0
2	0
14	0
4	0
1	0
359	0
1667	0
1	0
77	0
353	0
2	0
1	2
0	2
16	0
43	0
13	0
1	0
22	0
8	0
30	0
0	0
0	0
0	0
0	0
105	0
56	0
0	0
13	0
26	0
125	0
352	0
21	0
16	0
0	24
29	8
22	0
0	0
15	2
0	0
12	0
51	1
0	0
0	0
98	0
3	0
0	0
0	0
67	0
259	0
128	0
31	0
286	0
0	0
1147	0
0	0
25	3
4	3
3	0
0	0
0	0
3	0
7	0
10	0
0	0
4	0
182	0
1	0
5	0
15	0
203	0
1	0
13	0
3	0
3	1
15	1
1	0
57	0
2	0
157	0
10	0
18	0
7	0
7	0
6	0
2	0
0	2
1	0
3051	0
6	0
169	0
35	0
71	0
2	0
447	0
72	0
4	0
11	0
2	0
97	0
0	1
0	1
2	0
2	0
14	0
0	0
0	0
55	0
563	0
2	0
62	0
55	0
112	0
0	0
0	0
0	0
43	0
7	0
7	0
27	0
99	0
36	0
181	0
261	0
0	0
5	0
4	0
55	0
540	0
34	0
0	0
9	0
852	0
0	0
4	0
0	0
0	0
0	0
106	0
92	0
0	0
4	0
28	0
57	0
25	0
9	0
107	0
0	0
0	0
2	28
0	28
7	0
77	0
400	0
97	0
0	0
59	0
911	0
32	0
26	0
10	0
81	0
314	0
10	2
0	97
314	0
567	0
0	0
57	0
53	0
38	0
887	0
130	0
13	0
67	0
52	0
0	3
1	3
34	0
12	0
4	0
308	0
3	0
28	0
12	4
87	102
3	4
41	102
14	0
25	0
14	0
184	0
171	0
21	0
11	0
2327	4
38	0
24	0
930	0
70	0
2	0
0	0
2	0
4	0
23	0
2	4
0	0
72	2
1	0
316	17
244	0
2	2
32	0
14	0
2	0
117	0
3	0
1	0
36	0
78	0
18	0
259	0
1	0
0	0
10	5
0	0
6	2
0	0
9	31
39	31
0	0
0	0
8	0
28	0
7	0
0	0
0	0
5	0
312	40
1	0
102	0
24	0
29	0
31	0
11	0
1135	0
44	0
28	0
0	0
353	0
2	0
1	0
16	31
0	0
33	0
3	0
21	0
251	0
0	0
4	0
4	0
2	5
3	0
0	0
4	0
0	0
45	0
0	0
10	0
1	0
1	0
79	0
83	0
26	102
0	0
0	23
17	23
36	0
9	0
4	0
49	0
101	0
2	0
89	0
51	0
0	0
19	0
0	0
67	0
4	0
2	0
1	0
71	1
12	0
0	0
39	0
748	0
0	0
9	0
24	0
8	6
33	0
38	0
22	0
17	0
2	0
1	0
68	0
8	0
113	0
0	0
6	3
275	0
186	0
21	0
104	0
17	0
66	0
316	0
29	0
19	0
143	0
0	71
11	71
2	0
0	0
52	0
11	0
846	0
7	0
15	31
0	31
4	0
4	0
51	0
6	0
60	0
1	0
29	0
439	0
2	0
11	0
40	0
11	0
37	0
52	0
64	0
1	0
0	0
19	0
0	0
104	0
44	0
79	0
7	0
4	0
8	3
3	0
0	0
0	0
0	0
0	0
0	0
0	0
20	20
0	0
0	0
2	8
0	0
1	0
32	0
57	0
3	0
14	0
5	0
1	0
0	0
2	0
1291	0
16	2
157	0
210	0
77	0
35	0
16	0
1	1
0	1
0	0
1	0
0	0
100	0
0	0
5	4
46	0
42	0
46	0
12	0
0	0
0	0
50	0
15465	0
52	0
39	0
0	0
2	0
2	5
12	0
6	0
25	0
1076	0
7	0
1	0
0	0
0	0
23	0
51	0
0	0
0	0
21	10
3	0
1	0
5	0
9	0
74	0
10	0
0	0
10	0
0	0
18	0
9	0
1	0
0	0
11	0
21	0
71	61
0	19
17	24
4	0
0	18
3	18
22	0
2	0
41	0
19	0
4797	0
13	0
96	0
32	0
1451	824
12	0
1	1
0	1
67	0
17	0
0	0
1	0
8	0
0	1
0	1
51	0
2	0
6	0
50	0
87	0
53	0
11	0
0	0
2	0
145	0
47	0
4	0
56	0
52	0
36	0
61	0
196	0
5	0
35	0
124	0
92	0
4	0
42	0
402	0
498	0
0	21
0	10
19	21
90	0
1	0
0	0
72	0
14	0
20	0
4	0
17	0
81	0
192	0
44	0
54	0
394	0
12	0
11	0
0	0
40	0
543	0
90	0
6	0
220	0
10	0
304	0
7	0
380	0
6	0
6	0
6	28
0	28
0	0
7	0
47	0
40	0
3	0
265	0
5	15
21	0
0	1
0	0
1	15
27	0
11	1
66	45
16	0
369	110
0	0
0	0
7	0
71	0
91	0
0	0
8	0
116	10
3	0
0	1
0	0
3	0
7	50
0	50
3	0
9	0
1031	157
501	0
10	0
77	0
85	0
14	0
0	0
0	0
0	0
38	0
0	0
0	0
32	0
37	0
0	0
1	0
0	0
11	5
0	5
9	0
0	1
0	0
0	0
87	0
61	0
0	0
0	0
16	0
2	0
0	0
11	0
19	0
173	0
14	0
0	0
1	0
40	61
0	61
18	0
2126	0
417	0
27	0
2	0
6	14
75	0
501	0
10	0
7	0
36	0
8	0
1	8
3	302
1	3
0	3
3	0
0	2
0	2
37	0
17	0
0	0
17	0
9	0
0	0
0	0
16	8
7	16
5	5
0	0
56	0
12	0
10	0
42	0
6	0
6	0
17	0
9	0
23	0
2	0
49	0
0	0
2	0
0	0
5	0
19	0
16	0
49	0
32	0
84	0
0	0
1	0
261	0
7	0
0	0
31	0
4	0
3	0
5	0
0	0
7	0
29	0
33	0
5	0
14	0
41	0
691	0
2	7
0	7
0	7
21	0
0	0
0	0
0	0
1	0
0	0
3	0
6	0
0	0
3	0
2	0
2	0
1	0
4	0
14	0
0	88
34	88
219	0
60	0
89	0
17	0
0	0
19	0
35	0
46	0
30	0
1	0
0	0
106	0
260	0
0	0
0	0
26	0
109	0
253	0
106	0
1	0
702	0
7	9
0	9
11	0
304	0
184	0
119	0
22	0
655	0
83	0
25	0
43	0
8	0
42	0
5	0
7	0
31	0
59	0
20	0
54	0
5	0
5	0
2	0
0	2
3	2
145	0
192	0
0	0
117	0
7	0
114	0
1	0
28	0
33	0
107	1
7	0
0	0
0	0
281	0
7	0
71	0
8	0
277	0
64	0
62	0
3	0
6	0
0	0
7	0
0	0
3	0
0	0
3	0
0	0
89	11
180	0
75	0
112	0
0	0
3	20
0	20
18	0
4	0
1	0
0	0
196	0
4788	0
0	0
14	0
96	0
2	0
1	0
1	1
17	0
3	0
10	0
5	1
2	1
0	0
49	0
18	0
39	0
26	0
15	0
3	4
0	10
0	36
0	0
55	0
32	0
1	0
7	0
2	0
0	0
10	0
0	0
0	0
0	0
5	0
15	0
393	0
11	0
0	0
13	0
34	0
210	0
4	0
1	0
13	0
92	0
25	0
0	0
0	0
4	0
0	0
18	0
7531	0
344	0
92	0
1	16
0	16
0	0
0	0
0	0
4	0
329	0
193	0
13	0
20	0
94	0
2	17
42	56
12	0
1	0
0	0
2	0
1	0
80	0
0	1
7	0
20	0
2	0
23	0
0	2
0	2
1	0
1	0
3	0
15	0
6	0
0	0
19	0
1	0
25	0
1	0
16	0
5	0
93	0
0	0
8	0
1	0
0	0
0	0
2	5
4	0
0	0
11	1
101	0
27	3
0	0
579	0
1	0
101	0
3	0
0	0
0	0
0	0
0	0
5	11
0	11
29	0
3	0
56	0
0	0
19	0
4	0
0	1
58	0
1	0
0	0
60	0
146	0
0	0
0	0
1	1
3	4
1	83
0	0
0	0
0	0
0	0
0	1
10	1
363	0
55	0
0	0
8	1
0	0
0	0
20	0
25	0
20	0
33	0
0	0
7	0
8	0
5	0
2	0
21	0
8	0
140	0
3	48
3	48
0	20
8	20
267	0
4	0
2	4
0	4
1	0
63	0
20	0
0	0
1	0
0	0
2	0
23	0
0	0
100	0
92	0
0	0
0	10
0	0
49	0
23	0
2	0
5	0
0	0
0	0
0	0
0	0
43	0
23	0
4	0
0	0
31	0
9	0
149	0
0	0
9	0
4	0
54	0
0	0
0	0
15	0
0	0
0	0
7	0
1	0
0	0
15	0
28	0
18	0
31	0
0	0
1	0
0	0
6	0
77	0
39	0
0	0
1	0
0	0
11	0
3	0
6	0
0	0
16	0
13	0
5	0
118	0
0	0
3	0
15	0
8	3
11	0
12	0
0	0
14	64
406	0
118	0
1197	0
31	0
8	0
0	37
12	37
258	0
21	0
683	0
83	0
0	26
92	125
0	1
14	0
5	0
0	0
6	0
0	0
1	0
27	0
0	0
0	6
0	0
12	0
1	15
0	15
67	23
0	0
0	0
6	0
183	0
6	0
156	0
14	0
33	0
14	0
63	0
1	0
23	0
379	0
28	0
9	0
5	0
17	0
127	0
25	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
12	0
27	0
0	0
0	0
0	0
5	0
68	50
0	0
0	0
432	39
7	0
1	0
1	0
22	0
0	0
3	0
0	0
0	0
5	6
24	0
57	0
39	0
34	0
1	0
4	0
45	0
29	0
95	0
41	0
63	4
0	0
1	0
112	0
0	0
