UniqueCount	AmbigCount
162	0
54	0
12	0
0	0
3	0
302	0
0	0
0	0
0	0
0	0
0	0
111	0
260	7
37	0
1	0
6942	0
0	6
1	10
0	10
0	6
755	0
41	0
88	0
15	3
18	6
5	3
0	1
0	41
29	77
111	292
214	0
2	0
2	0
667	0
2435	0
59	0
791	0
139	0
529	0
597	0
350	0
336	0
205	0
917	0
3496	0
19	2
0	0
7	1
0	1
154	27
0	0
207	133
1	0
0	0
0	0
0	0
0	0
592	0
5266	0
2021	0
0	0
670	57
426	0
1	0
174	0
84	0
76	0
852	0
55	36
2	0
159	786
0	4
241	182
0	57
0	0
203	786
0	4
399	182
155	57
1753	0
25	0
1	0
0	15
2	5
1959	0
66	0
3	0
76	0
3	0
17	0
85	0
697	0
187	0
172	0
5	0
9	0
860	0
1	0
193	0
43	0
0	0
3	0
740	0
0	0
27	0
5	0
40	0
150	0
0	0
141	4
0	1
5	0
450	0
807	0
400	0
94	0
156	0
3	15
0	15
0	0
133	0
0	1525
1119	1525
0	0
71	0
0	0
0	0
51	0
3	0
160	0
31	0
1	0
434	0
660	0
154	0
628	0
15	0
630	714
0	714
0	0
280	0
245	0
315	0
79	0
392	0
150	0
170	0
23	0
15	0
254	0
289	0
12	31
6	39
1	0
2243	12
921	12
14	0
5	0
10	0
36	0
17	0
1280	0
2435	0
122	0
235	0
1269	0
53	0
52	0
67	0
44	0
0	0
24	0
677	0
744	0
6	0
7	0
0	0
18	0
0	0
0	0
0	0
4	0
1010	0
4	0
0	0
0	0
81	0
20	0
2469	0
269	0
6229	0
5	145
0	145
38428	0
112	0
1260	0
15417	0
357	0
23	0
15	0
140	0
7	0
259	0
390	52
0	5
2	5
635	0
2	0
118	0
270	0
0	0
14	0
2760	0
46	0
9	0
0	0
136	0
148	0
19	0
2	0
29	0
95	0
0	0
0	0
0	0
98	0
0	0
32	0
2624	0
3	0
183	0
1	0
1310	0
1572	0
0	0
0	0
326	0
159	6
7	2
9	2
6	0
5	2
0	0
0	1
22	43
1	0
15	0
186	0
156	0
5	0
123	0
0	0
4	58
212	0
3	0
12	2
6	0
0	0
181	671
13275	0
893	0
162	0
6	0
132	0
1458	0
123	0
1983	0
27	41
0	0
47	0
131	0
76	0
546	628
0	594
1087	0
90	0
36	0
337	0
1159	0
6833	0
200	0
133	1
7	0
17	0
97	0
4	0
34	0
18	0
815	0
211	0
983	0
23	0
11	0
944	0
366	0
14	0
176	0
9358	0
2	0
200	0
0	0
6	0
12	15
0	15
113	0
391	0
16	0
34	0
43	0
32	0
15	0
0	0
0	0
0	0
0	0
2067	0
10	0
