CtrlEmilio_I CtrlEmilio_II CtrlEmilio_III SIPEmilio_I SIPEmilio_II SIPEmilio_III
Sro1005_g230270 28.4518878220165 23.1897381835449 20.0546472961982 8.53115664960231 6.6384956274724 15.4092019453372
Sro1005_g230280 24.5820272881476 17.172223472213 19.6736261806354 20.6910366045324 27.0346190721158 20.7897270928461
Sro1006_g230300 9.10296932203836 4.56825175703102 0.948728166071248 6.46594893891639 0.820889243080438 1.94163738224759
Sro1006_g230310 1.28323796610232 1.76125368945774 2.19705470037552 7.00477801715942 8.48252217849786 5.25662803486542
Sro1006_g230320 51.4097210169743 31.2072138100793 37.2001307222674 0.484946170418729 0.492533545848263 1.08921121443157
Sro1006_g230330 54.5777147457894 42.6553627915547 57.3231544552523 54.4217369025463 53.3030748506898 46.3625121273265
Sro1006_g230340 9.16155551127957 6.63190868710867 7.01607907402084 10.9373228462829 11.4136192449353 12.5625159495119
Sro1007_g230360 34.1612434333076 21.2323031239486 26.6564628683113 37.2891401932142 11.9642415404695 10.8302731247566
Sro1007_g230380 11.2489656272594 12.8331058666544 8.32474556854929 5.38529042047394 3.36641583601386 4.11315880564114
Sro1007_g230390 2.56805118701041 3.32929471194883 2.6775154604055 1.40363627809614 9.79929435971618 1.94417718601459
Sro1007_g230410 59.4750269057213 34.7975798719258 40.2538393703977 70.1533780084465 29.4633022603233 24.0718427463769
Sro1007_g230420 5.17305305084999 7.87060242476428 3.39544817330762 4.08667015159141 8.59197407757525 4.83041495095741
Sro1007_g230430 50.0467568795796 60.0927650223866 51.0171415397788 30.2093977421929 17.612677318417 25.3618569623123
Sro1007_g230440 25.7834876265628 13.5677328712864 21.5899523664696 18.1558592621259 25.3347652441266 15.9094153287986
Sro1007_g230450 99.0499305085231 135.836690799428 119.140284434 142.628057010931 270.619820468851 104.185420510846
Sro1007_g230460 13.393796271193 11.613266514862 11.7842024838323 15.6799261768722 4.04972026586349 13.54410466641
Sro1008_g230500 62.6380532203697 111.619452569384 91.3775023110728 57.1158822937614 40.7161064567897 27.7985644726667
Sro1008_g230510 7.65932661017324 7.76052406917317 6.64109716249874 8.94456269883434 22.3829133613266 7.43505046372856
Sro1008_g230520 7.57912423729185 3.52250737891548 4.09451103251802 7.81302163452397 1.75123038523827 10.7973981256695
Sro1008_g230530 31.1185206779813 28.4552549203016 23.9179363972699 64.9827868361097 32.561939975524 57.3966952996116
Sro1008_g230540 1.04263084745814 1.59613615607108 1.09852735018776 0.215531631297213 0.328355697232175 0.378856074584895
Sro1008_g230570 4.33092813559534 3.57754655671104 3.9447118484015 2.47861375991795 6.51238799510481 1.42071027969336
Sro1008_g230580 6.37608864407092 6.05430955751098 4.09451103251802 4.04121808682274 9.1939595225009 7.52976448237478
Sro1008_g230590 2.88728542373023 6.2744662686932 4.6437747076119 5.28052496678172 19.2635342376209 3.69384672720272
Sro1008_g230600 9.50398118644533 6.76981886885319 7.7396245126865 16.4342868864125 4.48752786217306 13.970317750318
Sro1008_g230610 5.45376135593487 3.08219395655105 3.04591674370243 5.0111104276602 0.875615192619134 7.90862055695968
Sro1008_g230620 20.9328193220441 15.190813071573 14.9299853502791 22.1458751157886 22.2734614622492 22.5892934471244
Sro1008_g230640 56.622875254265 53.4980808172789 49.4836638198214 23.2235332722747 8.37307027942047 20.8370841021692
Sro1009_g230650 34.9281333898476 39.5181296572081 29.7601045778139 30.1205454737855 29.2783830032023 31.2556261532538
Sro1009_g230670 16.9227006779744 20.3644957843551 11.9340016679489 16.9192330568312 49.308080534365 20.2687999902919
Sro1009_g230680 19.3287718644162 19.8141040063996 35.9018711265909 33.946231929311 35.4624153010749 27.1355663421431
Sro1009_g230700 3.12789254237441 2.80699806757327 3.9447118484015 1.93978468167492 1.3134227889287 5.2092710255423
Sro1009_g230710 9.90499305085231 6.98997558003541 6.34149879426571 20.9065682358297 7.27855128864655 22.3525084005088
Sro1009_g230720 0.441113050847674 1.10078355591109 0.898795104699077 1.93978468167492 0.218903798154783 2.13106541954003
