padjScreen t15 t1 t3 t6 t9
Sro182_g079280 0.892165823296415 NA NA NA NA NA
Sro182_g079290 0.170115898698402 NA NA NA NA NA
Sro182_g079300 0.405377983715491 NA NA NA NA NA
Sro182_g079310 0.726113834149197 NA NA NA NA NA
Sro182_g079320 0.329052204445953 NA NA NA NA NA
Sro182_g079330 0.142660390060052 NA NA NA NA NA
Sro182_g079340 0.000125816776240612 1 1 1 6.79052527967386e-05 0.189250752791427
Sro182_g079350 0.365493453922258 NA NA NA NA NA
Sro182_g079360 0.472908515297607 NA NA NA NA NA
Sro182_g079370 0.580407375660959 NA NA NA NA NA
Sro182_g079380 0.543845976221458 NA NA NA NA NA
Sro182_g079390 0.0308338015625859 0.00192454491712101 1 1 1 1
Sro182_g079400 0.203856284803409 NA NA NA NA NA
Sro182_g079410 0.863636070633952 NA NA NA NA NA
Sro182_g079420 0.564791598561162 NA NA NA NA NA
Sro182_g079430 0.0622669109777552 NA NA NA NA NA
Sro182_g079440 0.671072057276946 NA NA NA NA NA
Sro182_g079450 2.40521866410804e-05 1 0.117177554559611 0.887304355484523 0.000212719619832938 0.33622295935732
Sro182_g079460 0.898298238652671 NA NA NA NA NA
Sro182_g079470 0.391646747635001 NA NA NA NA NA
Sro182_g079480 0.920296500356021 NA NA NA NA NA
Sro182_g079490 0.0769765579871485 NA NA NA NA NA
Sro182_g079500 0.800286429429032 NA NA NA NA NA
Sro182_g079510 0.124454565124184 NA NA NA NA NA
Sro1830_g300290 0.210329434603415 NA NA NA NA NA
Sro1830_g300300 0.161967856316009 NA NA NA NA NA
Sro1830_g300310 0.0640622418157231 NA NA NA NA NA
Sro1830_g300330 0.00163092612560378 1 1 1 0.000227413751480217 1
Sro1831_g300340 0.683862403219763 NA NA NA NA NA
Sro1831_g300370 0.146861484427993 NA NA NA NA NA
Sro1831_g300380 0.693603662814557 NA NA NA NA NA
Sro1831_g300400 0.642668121327158 NA NA NA NA NA
Sro1831_g300410 0.442331371471061 NA NA NA NA NA
Sro1832_g300420 0.321259234626979 NA NA NA NA NA
Sro1832_g300430 0.0346561814950499 1 1 0.914275402008154 0.141632665921391 1
Sro1832_g300440 0.263001153021065 NA NA NA NA NA
Sro1832_g300450 0.572874230801181 NA NA NA NA NA
Sro1834_g300510 0.584958908079222 NA NA NA NA NA
Sro1834_g300520 0.0178652513992281 1 0.0450517948506694 1 1 1
Sro1834_g300540 0.0207715614659697 1 0.00183576836471894 1 1 1
Sro1835_g300550 0.918727895891039 NA NA NA NA NA
Sro1835_g300560 0.288424324420885 NA NA NA NA NA
Sro1835_g300570 0.482394125921999 NA NA NA NA NA
Sro1835_g300580 0.573134780882719 NA NA NA NA NA
Sro1835_g300590 0.648700365338924 NA NA NA NA NA
Sro1835_g300600 0.76063738410207 NA NA NA NA NA
Sro1835_g300610 0.0230679096423796 1 0.00563812729430246 1 1 1
Sro1835_g300620 0.645230526447378 NA NA NA NA NA
Sro1836_g300630 0.285464138087504 NA NA NA NA NA
Sro1836_g300640 0.374112354673698 NA NA NA NA NA
Sro1836_g300680 0.352913690157234 NA NA NA NA NA
Sro1836_g300690 0.32645482614483 NA NA NA NA NA
Sro1837_g300730 0.275309461089739 NA NA NA NA NA
Sro1838_g300770 0.0198663478526304 1 1 0.042778641568021 0.37659366358967 1
Sro1838_g300780 0.416204945783779 NA NA NA NA NA
Sro1838_g300790 0.538953935474001 NA NA NA NA NA
Sro1838_g300800 0.281923116347312 NA NA NA NA NA
Sro1838_g300810 0.111639073717871 NA NA NA NA NA
Sro1838_g300820 0.0438275851216623 1 1 1 0.152520419418964 1
Sro1838_g300830 0.881904016338579 NA NA NA NA NA
Sro1838_g300840 0.027214992848198 0.1722519791138 1 1 0.17131397561894 1
Sro1839_g300850 0.725717521392291 NA NA NA NA NA
Sro1839_g300860 0.601925484484294 NA NA NA NA NA
Sro1839_g300870 0.737532335089366 NA NA NA NA NA
Sro1839_g300880 0.418293917094205 NA NA NA NA NA
Sro1839_g300890 0.933233324482315 NA NA NA NA NA
Sro1839_g300900 0.692434153664405 NA NA NA NA NA
Sro1839_g300910 0.00529493375008839 0.00031099143608035 1 1 1 1
Sro1839_g300920 0.000208283896606621 0.223349933265359 0.0322482639485881 0.319206752837892 0.375651430654194 0.375651430654194
Sro1839_g300930 0.0812920845729792 NA NA NA NA NA
Sro183_g079550 0.671395177243981 NA NA NA NA NA
Sro183_g079560 0.00545123140486515 1 0.00634200545271537 1 0.766500951700018 1
Sro183_g079570 0.142967852062491 NA NA NA NA NA
Sro183_g079580 0.863543578579796 NA NA NA NA NA
Sro183_g079590 0.303923769284523 NA NA NA NA NA
Sro183_g079600 0.319913772478039 NA NA NA NA NA
Sro183_g079610 0.00012872338679305 1 0.0587534358909853 1 0.00100255721710926 0.539508366729058
Sro183_g079620 0.21229354783404 NA NA NA NA NA
Sro183_g079650 0.200824541839966 NA NA NA NA NA
Sro183_g079660 0.387779863318037 NA NA NA NA NA
Sro183_g079670 0.830381094619903 NA NA NA NA NA
Sro183_g079680 0.448780706947474 NA NA NA NA NA
Sro183_g079690 0.607031050578841 NA NA NA NA NA
Sro183_g079700 0.157834631507076 NA NA NA NA NA
Sro183_g079710 0.414507316856484 NA NA NA NA NA
Sro183_g079720 0.00873854522493439 1 0.810563199177379 0.126757966565517 1 0.14409522159972
Sro183_g079730 0.0424130160108144 1 0.0879880535448541 1 1 1
Sro183_g079740 0.076013367503999 NA NA NA NA NA
Sro183_g079750 0.48198975406671 NA NA NA NA NA
Sro183_g079760 0.866288028574425 NA NA NA NA NA
Sro183_g079770 0.377003265786239 NA NA NA NA NA
Sro183_g079780 0.845850455741747 NA NA NA NA NA
Sro1841_g300940 0.205847185238354 NA NA NA NA NA
Sro1841_g300950 0.560294705820836 NA NA NA NA NA
Sro1841_g300960 0.0470014347933732 1 1 1 0.0595511525617708 0.6863378314546
Sro1841_g300970 0.182663843664636 NA NA NA NA NA
Sro1841_g300980 0.493788036558562 NA NA NA NA NA
Sro1841_g300990 0.94275555735679 NA NA NA NA NA
Sro1841_g301000 0.928791111550842 NA NA NA NA NA
Sro1841_g301010 0.433133997333409 NA NA NA NA NA
Sro1841_g301020 0.886451847166558 NA NA NA NA NA
Sro1842_g301030 0.368091617180712 NA NA NA NA NA
Sro1842_g301040 0.0396138750026326 1 1 0.43643960744025 1 1
Sro1842_g301060 0.762964081662403 NA NA NA NA NA
Sro1842_g301070 0.737282092080068 NA NA NA NA NA
Sro1842_g301080 0.648409942737196 NA NA NA NA NA
Sro1842_g301090 0.0852899634776951 NA NA NA NA NA
Sro1842_g301100 0.504639879323201 NA NA NA NA NA
Sro1842_g301110 0.00433558672564603 1 1 1 0.0047811721578591 0.229850794014796
Sro1843_g301120 0.15359324106018 NA NA NA NA NA
Sro1843_g301130 0.978182051489592 NA NA NA NA NA
Sro1843_g301140 0.112544623870808 NA NA NA NA NA
Sro1843_g301150 0.149478260206224 NA NA NA NA NA
Sro1843_g301160 0.0531811692338798 NA NA NA NA NA
Sro1843_g301170 0.388539594687569 NA NA NA NA NA
Sro1843_g301180 0.752441217107798 NA NA NA NA NA
Sro1843_g301190 0.734769973086816 NA NA NA NA NA
Sro1843_g301200 0.38480832082704 NA NA NA NA NA
Sro1843_g301210 0.405531303098565 NA NA NA NA NA
Sro1845_g301240 0.790187863707213 NA NA NA NA NA
Sro1845_g301250 0.641442094561227 NA NA NA NA NA
Sro1845_g301260 0.597140182542687 NA NA NA NA NA
Sro1845_g301270 0.524738277946559 NA NA NA NA NA
Sro1845_g301280 0.220141639744873 NA NA NA NA NA
Sro1845_g301290 0.0118842391635821 1 1 1 0.000833195240671296 1
Sro1845_g301300 0.326931812093324 NA NA NA NA NA
Sro1845_g301310 0.0699389442773267 NA NA NA NA NA
Sro1845_g301320 0.744606672199987 NA NA NA NA NA
Sro1846_g301330 0.885533852084869 NA NA NA NA NA
Sro1846_g301370 0.345760384639013 NA NA NA NA NA
Sro1847_g301400 0.0493827432009756 1 0.0766071840303977 1 1 1
Sro1847_g301410 0.963115726791133 NA NA NA NA NA
Sro1847_g301430 0.0659533486206646 NA NA NA NA NA
Sro1848_g301440 0.284416807206022 NA NA NA NA NA
Sro1848_g301450 0.633611230475079 NA NA NA NA NA
Sro1848_g301460 0.285521180262908 NA NA NA NA NA
Sro1848_g301470 0.505407322035454 NA NA NA NA NA
Sro1848_g301480 0.968363084909587 NA NA NA NA NA
Sro1849_g301520 0.527112854229023 NA NA NA NA NA
Sro1849_g301530 0.00785953236148938 0.275713386574104 1 1 0.0141883513120252 1
Sro184_g079800 0.00200713625532376 1 1 0.508227189526924 0.00739927413584079 0.69901079725047
Sro184_g079810 0.641442094561227 NA NA NA NA NA
Sro184_g079820 0.558109750721049 NA NA NA NA NA
Sro184_g079830 0.0972158910309785 NA NA NA NA NA
Sro184_g079840 0.458398242223851 NA NA NA NA NA
Sro184_g079850 0.311004998449004 NA NA NA NA NA
Sro184_g079860 0.525470976351617 NA NA NA NA NA
Sro184_g079870 0.222531551686465 NA NA NA NA NA
Sro184_g079880 0.173820057521933 NA NA NA NA NA
Sro184_g079890 0.575408485789885 NA NA NA NA NA
Sro184_g079900 0.360363344635828 NA NA NA NA NA
Sro184_g079920 0.6227744451762 NA NA NA NA NA
Sro184_g079930 0.512867989947068 NA NA NA NA NA
Sro184_g079940 0.436707691488705 NA NA NA NA NA
Sro184_g079950 0.610807796609183 NA NA NA NA NA
Sro184_g079960 0.584986665534916 NA NA NA NA NA
Sro184_g079970 0.170799280865102 NA NA NA NA NA
Sro184_g079980 0.137112832304125 NA NA NA NA NA
Sro184_g079990 0.522073372494747 NA NA NA NA NA
Sro184_g080000 0.789300027894852 NA NA NA NA NA
Sro184_g080010 0.0106827179392661 1 1 0.723841579576319 0.0130241839976997 1
Sro184_g080020 0.0181523326078491 1 1 1 0.0839737384162552 1
Sro184_g080040 0.34827788754117 NA NA NA NA NA
Sro184_g080050 0.321130970469773 NA NA NA NA NA
Sro184_g080070 0.816848311073469 NA NA NA NA NA
Sro184_g080080 0.780637712406582 NA NA NA NA NA
Sro184_g080090 0.983932746100191 NA NA NA NA NA
Sro184_g080100 0.858762341341833 NA NA NA NA NA
Sro184_g080110 0.0836559557129194 NA NA NA NA NA
Sro184_g080120 0.305812515297422 NA NA NA NA NA
Sro184_g080130 0.212668894002495 NA NA NA NA NA
Sro184_g080150 0.978192396628251 NA NA NA NA NA
Sro1850_g301540 0.218378208034015 NA NA NA NA NA
Sro1850_g301550 0.814049194934737 NA NA NA NA NA
Sro1850_g301560 2.58978150240774e-08 0.172506615183307 1 2.52163372256507e-09 1 1
Sro1850_g301570 0.513558845658563 NA NA NA NA NA
Sro1850_g301580 0.319775210644404 NA NA NA NA NA
Sro1850_g301590 0.799482491022696 NA NA NA NA NA
Sro1850_g301600 0.221196868585923 NA NA NA NA NA
Sro1850_g301610 0.167246749259032 NA NA NA NA NA
Sro1850_g301620 0.233140082201384 NA NA NA NA NA
Sro1850_g301630 3.31769685186549e-06 1 0.416490745495645 0.313384298673815 0.00140993867143422 0.00125976159830648
Sro1851_g301640 0.0219656043224044 1 1 0.829248620550633 0.0644935433327386 1
Sro1851_g301650 0.801717629800951 NA NA NA NA NA
Sro1851_g301660 0.841452745621271 NA NA NA NA NA
Sro1851_g301670 0.808204461517931 NA NA NA NA NA
Sro1851_g301690 0.0381787659583506 1 1 1 1 0.0158041103733979
Sro1852_g301710 0.891516587353463 NA NA NA NA NA
Sro1852_g301730 0.899205254856143 NA NA NA NA NA
Sro1852_g301740 0.261639617711686 NA NA NA NA NA
Sro1852_g301750 0.139422295474445 NA NA NA NA NA
Sro1852_g301760 0.609540636800566 NA NA NA NA NA
Sro1853_g301770 0.737981420564263 NA NA NA NA NA
Sro1853_g301780 0.16245027376051 NA NA NA NA NA
Sro1853_g301790 0.284992911353381 NA NA NA NA NA
Sro1853_g301800 0.00817934648835082 1 1 1 0.0727202921939765 0.267461953533784
Sro1853_g301810 0.284413322269821 NA NA NA NA NA
Sro1853_g301820 0.422406340009896 NA NA NA NA NA
Sro1854_g301830 0.913169216486644 NA NA NA NA NA
Sro1854_g301840 0.990434635519746 NA NA NA NA NA
Sro1854_g301850 0.595187734964552 NA NA NA NA NA
Sro1854_g301860 0.173319042404689 NA NA NA NA NA
Sro1854_g301870 0.767758889060097 NA NA NA NA NA
Sro1854_g301880 0.525740963552429 NA NA NA NA NA
Sro1854_g301890 0.397504661002623 NA NA NA NA NA
Sro1854_g301900 0.854205084094449 NA NA NA NA NA
Sro1856_g301990 0.176028737396723 NA NA NA NA NA
Sro1856_g302000 0.829555034238091 NA NA NA NA NA
Sro1856_g302010 0.596763744451478 NA NA NA NA NA
Sro1857_g302030 0.602731399250666 NA NA NA NA NA
Sro1857_g302040 0.796841128331695 NA NA NA NA NA
Sro1857_g302050 0.705840105488596 NA NA NA NA NA
Sro1857_g302060 0.132206498946887 NA NA NA NA NA
Sro185_g080170 0.543669148167548 NA NA NA NA NA
Sro185_g080220 0.0391911837367201 1 0.0461638246982716 1 1 0.365060551816326
Sro185_g080230 0.207143427409148 NA NA NA NA NA
Sro185_g080240 0.866324013082212 NA NA NA NA NA
Sro185_g080250 0.101153455921914 NA NA NA NA NA
Sro185_g080260 0.604013056643044 NA NA NA NA NA
Sro185_g080270 2.0007121756234e-05 1 1 1 6.61500489444826e-06 0.310938090473673
Sro185_g080280 0.00307516136524052 1 1 1 0.00185218155043622 0.280470800768698
Sro185_g080290 0.789768005173935 NA NA NA NA NA
Sro185_g080300 0.683225043568383 NA NA NA NA NA
Sro185_g080310 0.285373169448596 NA NA NA NA NA
Sro185_g080330 0.455230850062938 NA NA NA NA NA
Sro185_g080340 0.909747527113441 NA NA NA NA NA
Sro185_g080350 0.99151515240743 NA NA NA NA NA
Sro185_g080360 0.631364039439381 NA NA NA NA NA
Sro185_g080370 0.311856562558554 NA NA NA NA NA
Sro185_g080380 0.0030571607828848 1 0.671141158534834 0.79406384865351 1 0.0160634593734105
Sro185_g080390 0.0376397610571703 1 1 1 1 0.0436644643950415
Sro185_g080400 0.499639619171266 NA NA NA NA NA
Sro185_g080410 0.894994967438404 NA NA NA NA NA
Sro185_g080420 0.743541658482761 NA NA NA NA NA
Sro185_g080430 0.0444119982312106 0.182447886560146 1 1 1 1
Sro185_g080440 0.00526657915248381 1 1 1 0.00122875122428553 0.782895891498383
Sro185_g080470 0.927694978679419 NA NA NA NA NA
Sro185_g080480 0.344866230195718 NA NA NA NA NA
Sro185_g080490 0.334775156950033 NA NA NA NA NA
Sro185_g080500 0.222545070662534 NA NA NA NA NA
Sro185_g080510 0.0132923931261244 1 1 1 0.230664129235574 0.191101682233123
Sro1860_g302100 0.476962532851292 NA NA NA NA NA
Sro1860_g302110 0.948408391567711 NA NA NA NA NA
Sro1860_g302130 0.114483903820257 NA NA NA NA NA
Sro1860_g302140 0.286304222948928 NA NA NA NA NA
Sro1861_g302180 0.770741362594545 NA NA NA NA NA
Sro1861_g302190 0.0148257208565719 1 1 0.206621225460959 0.684805165889424 0.340406552705293
Sro1861_g302200 0.0870752650863373 NA NA NA NA NA
Sro1861_g302210 0.974539948093198 NA NA NA NA NA
Sro1862_g302220 0.213917849626093 NA NA NA NA NA
Sro1862_g302230 0.637827244578109 NA NA NA NA NA
Sro1862_g302240 0.515340167393835 NA NA NA NA NA
Sro1862_g302250 0.0780664407937401 NA NA NA NA NA
Sro1862_g302260 0.858762341341833 NA NA NA NA NA
Sro1862_g302270 0.125138353917556 NA NA NA NA NA
Sro1863_g302280 0.17816492757305 NA NA NA NA NA
Sro1863_g302290 0.130689058061227 NA NA NA NA NA
Sro1863_g302300 0.808531209320111 NA NA NA NA NA
Sro1863_g302310 0.341431665567771 NA NA NA NA NA
Sro1863_g302320 0.280316546913712 NA NA NA NA NA
Sro1863_g302330 0.297756875018011 NA NA NA NA NA
Sro1863_g302340 0.412732004459822 NA NA NA NA NA
Sro1863_g302350 0.461980980848584 NA NA NA NA NA
Sro1863_g302360 0.878201770092661 NA NA NA NA NA
Sro1864_g302370 0.406355271519573 NA NA NA NA NA
Sro1864_g302380 0.780383659551287 NA NA NA NA NA
Sro1864_g302390 0.875367963040125 NA NA NA NA NA
Sro1864_g302400 0.515241909746406 NA NA NA NA NA
Sro1865_g302430 0.783041774402132 NA NA NA NA NA
Sro1865_g302440 0.93306513469879 NA NA NA NA NA
Sro1865_g302450 0.179352497767619 NA NA NA NA NA
Sro1865_g302470 0.569891970576425 NA NA NA NA NA
Sro1865_g302480 0.730280751146347 NA NA NA NA NA
Sro1866_g302500 0.179352497767619 NA NA NA NA NA
Sro1866_g302510 0.305806113222518 NA NA NA NA NA
Sro1866_g302540 0.210101946196693 NA NA NA NA NA
Sro1867_g302550 0.344814574165016 NA NA NA NA NA
Sro1868_g302570 0.294841249850927 NA NA NA NA NA
Sro1868_g302580 0.155753065348306 NA NA NA NA NA
Sro1868_g302590 0.114559041469484 NA NA NA NA NA
Sro1868_g302600 0.0725308696635829 NA NA NA NA NA
Sro1868_g302610 0.160922961502902 NA NA NA NA NA
Sro1868_g302620 0.681997812333322 NA NA NA NA NA
Sro1869_g302630 0.389663156022012 NA NA NA NA NA
Sro1869_g302640 0.770459112757781 NA NA NA NA NA
Sro1869_g302650 0.316529227100994 NA NA NA NA NA
Sro1869_g302660 0.662405345340291 NA NA NA NA NA
Sro186_g080570 0.73353260794779 NA NA NA NA NA
Sro186_g080580 0.656881091671672 NA NA NA NA NA
Sro186_g080590 0.782095802566511 NA NA NA NA NA
Sro186_g080600 0.0193790617723304 0.00603747189907623 1 1 1 1
Sro186_g080610 0.568352320927589 NA NA NA NA NA
Sro186_g080630 0.127716975408791 NA NA NA NA NA
Sro186_g080640 0.469279989911952 NA NA NA NA NA
Sro186_g080660 0.874221608361711 NA NA NA NA NA
Sro186_g080670 0.247295096149792 NA NA NA NA NA
Sro186_g080680 0.882072957571002 NA NA NA NA NA
Sro186_g080690 0.0328183636546907 1 1 1 1 0.00752307480164254
Sro186_g080700 0.249974995607793 NA NA NA NA NA
Sro186_g080730 0.24275515885482 NA NA NA NA NA
Sro186_g080740 0.282500758953444 NA NA NA NA NA
Sro186_g080750 0.156941126776455 NA NA NA NA NA
Sro186_g080760 0.00178260083485755 1 1 0.00539042275145989 0.102514851790614 1
Sro186_g080770 0.51467322228392 NA NA NA NA NA
Sro186_g080780 0.21229354783404 NA NA NA NA NA
Sro186_g080790 0.043082652443376 0.522294371239841 1 1 0.584862529471644 1
Sro186_g080800 0.024458318999173 1 1 1 0.0142036867519523 1
Sro1870_g302720 0.654286313290084 NA NA NA NA NA
Sro1870_g302730 0.81963249994919 NA NA NA NA NA
Sro1870_g302740 0.405736399275614 NA NA NA NA NA
Sro1872_g302760 0.410466748834176 NA NA NA NA NA
Sro1872_g302770 0.671244611967684 NA NA NA NA NA
Sro1872_g302780 0.244800462669081 NA NA NA NA NA
Sro1872_g302790 0.6716682416653 NA NA NA NA NA
Sro1872_g302800 0.604722939367594 NA NA NA NA NA
Sro1872_g302810 0.0234177576541313 1 1 1 0.00145250618824391 1
Sro1872_g302820 0.246694418921767 NA NA NA NA NA
Sro1872_g302830 0.664625124594559 NA NA NA NA NA
Sro1872_g302840 0.300554658744143 NA NA NA NA NA
Sro1873_g302860 0.262321347555652 NA NA NA NA NA
Sro1873_g302870 0.0100234395127491 1 1 1 0.00410017986899083 0.383698100551646
Sro1873_g302880 0.740516818352396 NA NA NA NA NA
Sro1873_g302900 0.0559403062767475 NA NA NA NA NA
Sro1873_g302910 0.940858754514197 NA NA NA NA NA
Sro1873_g302920 0.72662272984615 NA NA NA NA NA
Sro1873_g302930 0.418033947097601 NA NA NA NA NA
Sro1873_g302940 0.0923203505903055 NA NA NA NA NA
Sro1873_g302950 0.739022282836747 NA NA NA NA NA
Sro1874_g302960 0.629934529485199 NA NA NA NA NA
Sro1874_g302970 0.435184866999292 NA NA NA NA NA
Sro1874_g302980 0.659002800987585 NA NA NA NA NA
Sro1874_g302990 0.235218745377527 NA NA NA NA NA
Sro1874_g303000 0.0777046131515105 NA NA NA NA NA
Sro1874_g303010 0.0114951335998003 0.241075903612147 0.568372208901183 0.895341818830925 0.895341818830925 1
Sro1876_g303080 0.037373526300032 1 1 1 0.0103390046893558 1
Sro1877_g303090 0.637827244578109 NA NA NA NA NA
Sro1877_g303100 0.795343552148687 NA NA NA NA NA
Sro1878_g303130 0.0118502406305553 1 1 0.00193720161490412 1 1
Sro1879_g303150 0.0659533486206646 NA NA NA NA NA
Sro1879_g303160 0.238692232544496 NA NA NA NA NA
Sro187_g080810 0.949402206337773 NA NA NA NA NA
Sro187_g080820 0.942393020694393 NA NA NA NA NA
Sro187_g080830 0.661171755789655 NA NA NA NA NA
Sro187_g080850 0.574571744849893 NA NA NA NA NA
Sro187_g080860 0.0136856148293376 1 1 0.0794428740070544 0.457037861017019 0.479510133335761
Sro187_g080880 0.110631158182532 NA NA NA NA NA
Sro187_g080890 0.318465451672757 NA NA NA NA NA
Sro187_g080900 0.049892613108462 1 0.0736937389868021 1 1 1
Sro187_g080910 0.204255088439178 NA NA NA NA NA
Sro187_g080920 0.836699527824612 NA NA NA NA NA
Sro187_g080940 0.839451474105873 NA NA NA NA NA
Sro187_g080950 0.00260693488999177 1 1 0.00163322437067635 1 1
Sro187_g080980 0.553909455139142 NA NA NA NA NA
Sro187_g080990 0.704723429983228 NA NA NA NA NA
Sro187_g081000 0.36270078708378 NA NA NA NA NA
Sro187_g081010 0.0988627511555175 NA NA NA NA NA
Sro187_g081040 0.0625963442589316 NA NA NA NA NA
Sro187_g081060 0.34497146773657 NA NA NA NA NA
Sro1880_g303190 0.0746605017700508 NA NA NA NA NA
Sro1880_g303200 0.177805140565638 NA NA NA NA NA
Sro1880_g303210 0.91528993425517 NA NA NA NA NA
Sro1880_g303220 0.00837374592890828 0.0603769424512351 1 0.0257160046431994 1 1
Sro1881_g303250 0.828668559084486 NA NA NA NA NA
Sro1881_g303260 0.25498808484437 NA NA NA NA NA
Sro1881_g303270 0.746045226728652 NA NA NA NA NA
Sro1881_g303280 0.0411308955612785 1 0.0735932230964388 1 1 1
Sro1881_g303300 0.36367937233754 NA NA NA NA NA
Sro1881_g303310 0.208478469433324 NA NA NA NA NA
Sro1881_g303320 0.133933438377465 NA NA NA NA NA
Sro1881_g303340 0.420305794052715 NA NA NA NA NA
Sro1881_g303350 0.896799008426585 NA NA NA NA NA
Sro1882_g303360 0.409979851309619 NA NA NA NA NA
Sro1882_g303370 0.705750633054259 NA NA NA NA NA
Sro1882_g303380 0.395550742847649 NA NA NA NA NA
Sro1882_g303390 0.767400742679966 NA NA NA NA NA
Sro1882_g303400 0.781255924413378 NA NA NA NA NA
Sro1883_g303420 0.46954190225954 NA NA NA NA NA
Sro1883_g303430 0.247687090777826 NA NA NA NA NA
Sro1883_g303440 0.545960649321166 NA NA NA NA NA
Sro1883_g303450 0.0677617062234663 NA NA NA NA NA
Sro1883_g303470 0.576587703525913 NA NA NA NA NA
Sro1884_g303500 0.607158153894596 NA NA NA NA NA
Sro1884_g303510 0.0357228679711888 0.309538715147997 1 1 0.483008494865311 1
Sro1884_g303520 0.398252994279589 NA NA NA NA NA
Sro1885_g303530 0.723631940141055 NA NA NA NA NA
Sro1885_g303540 0.106285483520968 NA NA NA NA NA
Sro1885_g303550 0.775492246119212 NA NA NA NA NA
Sro1885_g303560 0.0982613944106982 NA NA NA NA NA
Sro1885_g303570 0.656625726126251 NA NA NA NA NA
Sro1888_g303600 0.26812715130692 NA NA NA NA NA
Sro1888_g303620 0.241385185697798 NA NA NA NA NA
Sro1888_g303630 0.176747280363 NA NA NA NA NA
Sro1888_g303640 0.41044463513289 NA NA NA NA NA
Sro1888_g303650 0.435424187323912 NA NA NA NA NA
Sro188_g081080 0.833570782040212 NA NA NA NA NA
Sro188_g081090 0.134557615401699 NA NA NA NA NA
Sro188_g081100 0.0409312837107952 0.0279773479057286 1 1 1 1
Sro188_g081120 0.00778509994559106 1 0.154350286385378 0.944785614452484 1 0.944785614452484
Sro188_g081130 0.0266889963806219 0.0887317883607191 1 1 1 1
Sro188_g081140 0.209659187311123 NA NA NA NA NA
Sro188_g081150 0.564210221737491 NA NA NA NA NA
Sro188_g081160 0.556826816701262 NA NA NA NA NA
Sro188_g081170 0.248104942664952 NA NA NA NA NA
Sro188_g081180 0.331531802478511 NA NA NA NA NA
Sro188_g081200 0.0700080709691227 NA NA NA NA NA
Sro188_g081210 0.191917621208345 NA NA NA NA NA
Sro188_g081220 0.295738084289452 NA NA NA NA NA
Sro188_g081230 0.286341596217904 NA NA NA NA NA
Sro188_g081240 2.34229963508891e-06 1 1 1 5.90567079839139e-07 0.0419614690868472
Sro188_g081270 0.0422067771889458 1 1 1 0.181651901170448 1
Sro188_g081280 0.349995814456694 NA NA NA NA NA
Sro188_g081290 0.821000761418488 NA NA NA NA NA
Sro188_g081300 0.198313509201953 NA NA NA NA NA
Sro188_g081310 4.94603070576223e-05 1 1 2.59326036224636e-05 0.19727389961252 1
Sro188_g081320 0.276408735359476 NA NA NA NA NA
Sro188_g081330 0.227934104684561 NA NA NA NA NA
Sro188_g081340 0.992393805721113 NA NA NA NA NA
Sro1890_g303670 0.153054104372868 NA NA NA NA NA
Sro1890_g303680 0.346552065938531 NA NA NA NA NA
Sro1890_g303700 0.0749731327890065 NA NA NA NA NA
Sro1890_g303710 0.300610576329076 NA NA NA NA NA
Sro1890_g303730 0.00115739207764085 0.83025497991457 0.684328422566824 0.132315821478213 0.684328422566824 0.0761352499904818
Sro1891_g303770 0.915099553695428 NA NA NA NA NA
Sro1891_g303780 0.145343642044608 NA NA NA NA NA
Sro1891_g303800 0.908381255923901 NA NA NA NA NA
Sro1891_g303810 0.102841508849602 NA NA NA NA NA
Sro1891_g303820 0.863709624685361 NA NA NA NA NA
Sro1891_g303830 0.386969288982699 NA NA NA NA NA
Sro1892_g303840 0.265512823011629 NA NA NA NA NA
Sro1892_g303850 0.825160542983892 NA NA NA NA NA
Sro1892_g303860 0.969930303334191 NA NA NA NA NA
Sro1893_g303880 0.979936225099557 NA NA NA NA NA
Sro1893_g303890 0.899374749877996 NA NA NA NA NA
Sro1894_g303900 0.824583523545263 NA NA NA NA NA
Sro1894_g303920 0.938081205127358 NA NA NA NA NA
Sro1894_g303930 0.761424177513675 NA NA NA NA NA
Sro1894_g303950 0.177273823611486 NA NA NA NA NA
Sro1895_g303970 0.324400605337198 NA NA NA NA NA
Sro1895_g303980 0.000187931130298172 1 0.427577517932783 1 0.00113071971905636 0.139285349014922
Sro1895_g304000 0.721182939284666 NA NA NA NA NA
Sro1896_g304020 0.0240952321385748 1 1 1 0.00698212509421587 1
Sro1896_g304030 0.116896381583812 NA NA NA NA NA
Sro1896_g304040 0.0509249647625025 NA NA NA NA NA
Sro1896_g304050 0.350316347734131 NA NA NA NA NA
Sro1897_g304060 0.0524529168989944 NA NA NA NA NA
Sro1897_g304070 0.00697228481413248 1 1 1 0.0043258726743812 1
Sro1897_g304080 0.0103032169958713 1 1 1 0.00629480867177819 1
Sro1898_g304110 0.671908781960602 NA NA NA NA NA
Sro1898_g304120 0.371393005677485 NA NA NA NA NA
Sro1898_g304130 0.130516542836109 NA NA NA NA NA
Sro1898_g304140 0.47436012834641 NA NA NA NA NA
Sro1898_g304150 0.119626336896856 NA NA NA NA NA
Sro1898_g304160 0.013059237147064 0.176138984435318 1 0.0989884332488937 1 1
Sro1899_g304170 0.0151230223136861 1 1 0.378172353101434 0.064913941736253 0.959186719441457
Sro1899_g304180 0.467656246681487 NA NA NA NA NA
Sro1899_g304190 0.699775666475112 NA NA NA NA NA
Sro1899_g304200 0.700960921192241 NA NA NA NA NA
