UniqueCount	AmbigCount
143	0
150	0
10	0
1	0
42	8
2889	0
0	0
0	0
0	0
0	0
0	0
350	0
218	6
514	0
12	0
5877	0
0	12
2	16
0	16
0	13
318	0
194	0
252	0
47	28
3	2
2	2
0	1
0	100
38	86
81	239
51	0
5	0
9	0
2074	0
706	0
291	0
834	0
940	0
865	0
1064	0
297	0
450	0
217	1
1003	0
2752	0
3	8
0	0
14	8
0	6
180	30
0	0
31	18
1	0
0	0
0	0
0	0
0	0
210	0
11152	1
2238	0
3	0
404	18
301	0
1	2
258	0
592	0
227	0
795	0
70	20
0	0
222	873
0	98
52	70
0	68
0	0
196	873
3	98
162	70
130	68
1464	0
136	0
8	0
0	40
3	23
2033	0
54	0
66	0
337	0
24	0
56	0
83	0
86	0
117	0
122	0
25	0
44	0
928	0
3	0
133	0
119	0
0	0
5	0
1695	0
3	0
73	0
23	0
26	0
40	0
2	0
44	2
0	2
5	1
1524	0
370	0
119	0
654	0
2774	0
36	250
0	250
3	0
77	0
0	1294
847	1294
3	0
82	0
0	0
0	0
16	0
21	0
520	0
116	0
1	0
666	0
605	0
331	0
355	0
31	0
135	168
0	168
0	0
675	0
358	0
554	0
202	0
192	0
828	0
329	0
3	0
3	0
263	0
83	0
5	17
4	31
2	1
465	5
178	5
10	0
2	0
13	0
9	0
7	0
2789	0
2488	0
157	0
114	0
447	0
167	0
44	0
246	0
54	0
5	0
255	0
4594	0
2782	0
1	0
22	0
2	0
16	0
1	0
0	0
0	0
10	0
120	0
78	0
1	0
2	2
45	0
15	0
11899	0
130	0
6763	0
8	258
1	258
3904	0
197	0
231	0
531	0
113	0
28	0
30	0
137	0
32	0
114	0
758	110
0	8
4	8
562	0
1	0
648	0
491	0
0	0
20	0
4852	0
69	0
6	0
31	0
374	0
684	0
135	0
29	0
100	0
228	0
0	0
0	0
0	0
64	0
0	0
20	0
8380	0
17	0
400	0
24	0
370	0
629	0
1	0
1	0
672	0
2389	80
6	0
6	0
51	11
1	4
5	6
1	4
57	332
1	1
59	0
486	0
178	0
60	0
180	0
0	0
9	194
355	0
392	0
3	0
17	1
0	1
68	196
19381	0
856	0
210	0
19	0
245	0
5108	0
49	0
445	0
5	10
0	1
78	0
363	0
180	0
107	135
0	125
268	0
72	0
52	0
381	0
394	0
2860	0
808	0
308	2
8	0
54	0
28	0
6	0
86	0
27	0
85	0
27	0
686	0
33	0
21	0
112	0
73	0
286	0
104	0
513	0
2	0
223	0
71	0
26	0
425	353
0	353
274	0
3853	0
48	0
181	0
86	0
41	0
19	0
1	0
2	0
0	0
0	0
654	0
30	0
181	0
4	0
116	7
292	7
1446	0
0	0
0	0
3	118
41	10
12	1
2	0
37	17
22	0
100	5
113	17
9	1
2	0
435	0
46	0
0	0
0	0
1420	0
4273	0
92	0
44	0
697	0
0	0
1362	0
1607	373
247	162
0	0
0	1
0	0
0	0
27	0
201	0
25	0
10	0
44	0
310	0
82	0
21	0
122	0
55	0
53	0
51	0
119	0
19	20
50	6
0	0
123	0
1984	0
668	0
29	0
58	0
9	0
71	0
166	0
2	0
0	10
1	4
1018	0
31	0
186	0
175	0
236	0
75	0
11726	0
618	0
174	0
757	0
24	0
5592	0
0	38
0	38
0	0
14	3
134	0
0	0
0	0
362	0
3220	0
127	0
838	0
1460	0
17	0
0	0
0	0
36	0
3499	0
10	0
22	0
50	0
109	0
27	0
317	0
733	0
1	0
165	0
9	0
193	0
2068	0
241	0
60	0
248	0
490	0
50	0
3	0
29	0
0	0
18	0
293	0
297	0
0	0
0	0
32	0
377	0
584	0
235	0
154	0
22	0
339	0
0	1
0	1
718	0
67	0
1374	0
626	0
1	0
280	0
1482	0
294	0
3811	0
327	0
1520	0
10235	0
10	0
24	15
244	0
844	0
4	0
136	0
35	0
974	0
3802	0
327	0
70	0
240	0
1232	0
0	29
5	29
68	0
30	0
37	0
1089	0
648	0
103	1
4	5
0	47
4	5
86	47
32	0
53	0
76	0
7350	0
806	0
66	0
6	0
1704	1
95	0
8	0
436	0
48	0
2	0
4	0
4	0
23	0
20	0
44	80
2	0
740	177
30	0
146	5
571	0
5	4
110	0
45	0
3	0
646	0
0	0
1	0
19	0
151	0
127	0
1274	0
48	0
0	0
100	77
11	0
16	8
0	0
7	11
4	11
18	0
2	0
134	0
48	0
3	0
0	0
0	0
206	0
5332	729
623	0
205	0
39	0
11	0
311	0
34	0
1213	0
28	0
143	0
36	18
2180	0
8	0
0	20
11	19
0	0
725	0
8	0
1	0
1260	0
9	598
362	598
54	0
9	12
6	0
2	136
4	0
0	0
371	0
18	0
84	0
117	0
159	1
347	0
41	0
1	3
11	2
0	9
7	9
35	0
44	0
13	0
249	0
285	0
78	0
378	0
145	0
0	0
68	0
0	0
217	0
2	0
0	0
75	1
69	7
92	0
0	0
0	0
405	0
49	0
51	0
11	0
106	122
2430	0
38	0
874	0
1397	0
168	0
102	0
226	0
191	0
8728	0
55	0
770	181
642	0
1813	0
177	0
571	0
11	0
141	0
859	0
127	0
130	0
1357	0
0	173
37	173
2	0
9	0
104	0
287	0
550	0
103	0
14	75
0	75
35	0
44	0
297	0
12	0
444	0
67	0
172	0
249	0
130	0
120	0
43	0
11	0
852	0
80	0
788	0
7	0
12	0
32	0
0	0
346	0
117	0
56	0
41	0
9	0
18	13
4	2
0	0
0	0
0	0
0	0
0	0
9	3
188	163
0	9
0	9
6	7
17	2
4	2
1110	0
62	0
39	0
123	0
22	0
13	0
10	0
13	0
10303	0
34	10
98	0
8881	0
1708	0
202	0
841	0
93	161
0	161
31	0
67	41
0	41
769	0
0	0
14	5
155	0
304	0
1113	0
118	0
48	0
33	0
693	0
17151	3
18790	0
1406	0
8	0
117	0
62	122
158	0
134	0
630	0
456	0
43	0
0	0
0	0
0	0
61	0
72	0
0	0
5	2
194	50
97	0
29	3
116	0
36	0
3889	0
1321	213
11	0
135	0
0	0
177	7
818	0
1	0
3	0
53	0
34	3
31	22
0	15
8	18
17	0
0	129
68	129
87	0
11	0
73	0
35	0
5948	0
404	0
219	0
110	0
2612	1594
538	0
2	7
0	7
158	0
298	0
10	0
55	0
30	0
39	69
0	69
270	0
286	0
9	0
1064	0
2331	0
221	0
20	0
0	0
1	0
242	0
153	0
