UniqueCount	AmbigCount
112	0
531	0
30	0
2	0
12	0
1629	0
0	0
0	0
0	0
0	0
0	0
104	0
286	7
515	0
9	0
5351	0
0	35
7	45
0	45
0	35
90	0
566	0
805	0
47	20
0	2
2	0
0	3
0	130
74	102
94	249
7	0
6	0
9	0
774	0
252	0
522	0
521	0
243	0
1024	0
576	0
323	0
185	0
265	0
62	0
1666	0
6	3
0	0
13	19
0	18
440	79
0	0
50	24
2	0
0	0
0	0
0	0
0	0
111	0
6830	0
3332	0
5	0
473	8
427	0
1	0
224	0
241	0
164	0
1250	0
123	15
2	0
103	476
0	421
85	68
0	205
0	0
121	476
38	421
138	68
317	205
1710	0
254	0
18	0
0	21
2	10
1819	2
166	0
143	0
565	0
96	0
67	0
57	0
239	0
252	0
327	0
43	0
92	0
868	0
1	0
143	0
195	0
0	0
23	0
394	0
18	0
176	0
89	0
9	0
3	0
0	0
14	9
1	1
2	0
249	0
394	0
180	0
89	0
35	0
30	126
0	126
0	0
13	0
0	1324
1069	1324
11	0
19	0
0	0
0	0
119	0
74	0
604	0
100	0
0	0
1105	0
518	0
765	0
753	0
269	0
183	190
0	190
0	0
13	0
65	0
580	0
137	0
285	0
350	0
255	0
3	0
11	0
385	0
80	0
6	5
3	52
12	6
610	4
263	4
124	0
12	0
88	0
48	0
11	0
3404	0
3046	0
462	0
221	0
119	0
272	1
111	0
199	0
62	0
7	0
419	0
1125	0
696	0
7	0
102	0
8	0
127	0
0	0
0	0
0	0
10	0
96	0
94	0
0	0
8	10
150	0
44	0
12352	0
120	0
6836	0
8	163
0	163
2780	0
234	0
3	0
394	0
319	0
220	0
35	0
106	0
20	0
120	0
198	21
0	1
1	3
2161	2
2	0
618	0
534	0
0	0
73	2
4158	0
295	0
38	0
138	0
187	0
231	0
49	0
94	0
358	0
303	0
0	0
0	0
0	0
65	0
0	0
29	0
5633	0
57	0
103	0
30	0
397	0
1194	0
2	0
0	0
740	0
2609	80
12	1
9	1
70	7
4	4
8	9
4	5
31	190
1	6
119	0
271	0
366	0
20	0
172	0
0	0
8	5
679	0
551	0
7	4
30	3
0	1
14	69
17876	0
390	0
157	0
34	0
314	0
1819	0
86	0
651	0
4	24
0	0
65	0
2342	0
382	0
163	137
0	128
347	0
167	0
78	0
410	0
404	0
623	0
680	0
339	4
69	0
46	0
48	0
16	0
110	0
26	0
1965	0
86	0
690	0
13	0
20	0
183	0
216	0
266	0
186	0
512	0
2	0
222	0
184	0
126	0
760	619
0	619
109	0
305	0
64	0
243	0
133	0
51	0
21	0
0	0
0	0
0	0
0	0
480	0
157	0
142	0
3	0
145	13
222	13
1439	0
0	0
0	0
2	33
141	25
34	4
1	0
90	19
6	0
113	2
150	13
33	2
7	0
158	0
48	0
0	0
0	0
30	0
659	0
39	0
165	0
395	0
1	4
1505	0
392	68
237	130
2	1
0	0
0	0
0	0
64	0
45	0
72	0
21	0
17	0
587	0
353	0
41	0
266	0
18	0
187	0
99	0
137	0
8	12
101	23
1	0
239	0
44	0
859	0
17	0
182	0
40	0
67	0
319	0
12	0
4	10
4	0
689	0
27	0
358	0
207	0
307	0
174	0
16045	0
323	0
359	0
1458	0
70	0
549	0
0	19
0	19
9	0
31	7
117	0
0	0
0	0
573	0
3062	0
59	0
852	0
1696	0
14	0
0	0
0	0
15	0
215	0
62	0
114	0
150	0
461	0
138	0
413	0
973	0
5	0
92	0
20	0
125	1
3501	0
210	0
66	0
302	0
614	0
38	0
9	0
15	0
0	0
11	0
664	0
604	0
0	0
0	0
119	0
803	0
1200	0
494	0
177	0
19	0
229	0
0	3
0	3
583	0
339	0
296	0
1045	0
0	0
441	0
1658	0
367	0
5726	0
146	0
9	0
3343	0
18	0
16	23
275	0
1025	0
7	0
124	0
44	0
248	0
5953	0
631	0
257	0
437	0
524	0
0	24
13	24
455	0
28	0
42	0
628	0
191	0
291	2
25	16
0	125
6	16
206	125
48	0
55	0
54	0
1430	0
471	0
74	0
8	0
1505	1
273	0
49	0
343	0
114	0
9	0
9	0
54	0
136	0
107	0
115	183
9	2
1118	222
26	0
123	6
1158	0
8	5
140	0
71	0
9	0
1491	0
11	0
1	0
9	0
325	0
168	0
1701	0
222	0
0	0
164	41
7	0
70	23
0	0
4	19
5	19
74	2
5	0
61	0
84	0
3	0
0	0
0	0
91	0
3525	553
243	0
232	0
65	0
6	0
189	0
143	0
622	0
30	0
260	0
24	15
3086	0
1	0
2	25
3	11
2	0
2712	0
20	0
0	0
735	0
6	83
63	83
14	0
7	39
26	0
3	23
26	0
0	0
1061	0
7	0
151	0
76	0
82	1
487	0
534	0
0	0
0	1
0	21
22	21
33	0
168	0
30	0
456	0
436	0
176	0
816	0
196	0
0	0
83	0
0	0
303	0
1	0
0	0
42	1
129	22
196	0
10	0
3	0
471	0
45	0
46	0
1	0
15	14
84	0
111	0
236	0
8	0
109	0
57	0
616	0
15	0
111	0
40	0
266	54
1013	0
2646	0
117	0
340	0
12	0
251	0
673	0
227	0
158	0
965	0
0	246
81	246
5	0
48	0
150	0
432	0
422	0
152	0
40	132
0	132
55	0
68	0
181	0
32	0
284	0
101	0
258	0
364	0
175	0
220	0
100	0
43	0
614	0
80	0
1482	0
10	0
25	0
426	1
1	0
664	0
369	0
52	0
83	0
30	0
21	7
6	1
0	0
0	0
0	0
0	0
0	0
7	1
107	100
0	4
1	4
35	59
5	3
10	4
1916	0
73	0
46	0
238	0
27	0
91	0
6	0
1	0
4318	0
0	1
76	0
3416	0
305	0
138	0
175	0
56	87
0	87
97	0
135	45
0	45
1394	0
0	0
32	27
102	0
177	0
1316	0
91	0
74	0
25	0
384	0
31908	3
95	0
1094	0
1	0
237	0
173	258
237	0
161	0
881	0
609	0
60	0
2	0
0	0
0	0
141	0
174	0
0	0
2	0
56	23
71	0
46	2
693	0
43	0
1608	0
192	31
27	0
102	0
0	0
166	6
1249	0
12	0
33	0
68	0
91	7
132	82
0	33
53	70
72	0
0	151
78	151
117	0
12	0
128	0
105	0
5025	0
2457	0
790	0
162	0
1634	943
1262	0
30	17
0	17
336	0
313	0
0	0
12	0
47	0
90	180
0	180
384	0
609	0
12	0
493	0
3098	0
682	0
54	0
0	0
2	0
746	0
575	0
168	0
364	0
465	0
446	0
103	0
2258	0
14	0
171	0
1010	0
32	0
143	0
27	0
236	0
2104	0
0	217
0	145
92	217
0	0
72	0
107	0
420	0
490	0
106	0
1359	0
1580	0
156	0
982	0
51	0
408	0
921	0
1056	0
1664	0
50	0
633	0
1854	0
400	0
52	0
219	0
35	0
148	0
42	0
782	0
12	0
281	0
53	139
0	139
9	0
50	0
128	0
927	0
51	0
961	0
90	254
25	0
0	9
0	20
27	254
0	1
0	0
0	35
0	0
0	2
0	0
8	0
2	0
801	0
236	0
0	0
4	0
1447	77
32	0
350	18
0	0
411	0
3577	15076
0	15076
8	0
2592	0
894	141
2318	0
49	0
93	0
49	0
15	0
1	0
0	0
0	1
411	0
0	0
0	0
192	0
29	0
1	0
21	0
20	0
85	78
0	78
84	0
2	179
0	0
26	0
1180	0
1779	0
14	0
24	25
16	0
38	0
0	0
52	8
124	0
1440	0
1557	0
2	0
8	0
907	572
0	572
213	0
3700	0
1783	0
32	0
16	1
329	58
649	0
10544	0
16	0
397	0
192	0
89	0
18	26
0	272
24	25
7	25
2	0
0	94
7	94
17	0
34	0
16	0
211	0
106	0
0	0
0	0
264	35
134	133
64	39
739	8
643	0
51	2
270	0
385	0
72	0
59	0
86	0
7	0
157	0
48	0
752	0
0	0
56	0
0	0
46	0
29	0
95	0
851	0
81	0
278	0
23	0
1	0
1128	0
46	0
1	0
442	0
162	0
36	0
3	0
132	0
324	0
338	0
86	0
350	0
98	0
932	0
963	0
196	212
0	210
0	212
112	0
10	0
27	0
5	0
57	0
1	0
118	0
10	0
4	0
170	0
38	12
8	3
1	0
2	0
1105	0
0	243
96	243
644	0
766	0
228	0
1185	0
14	0
388	0
146	0
114	0
48	0
36	0
9	0
98	0
170	0
0	306
225	306
131	0
167	0
194	0
1114	0
38	0
3132	0
390	168
0	168
20962	0
2720	0
203	0
95	0
12	0
1092	0
422	0
7	0
5	0
15	0
1381	0
93	0
205	0
10	0
533	0
15	0
44	0
18	0
72	0
16	0
0	118
24	118
560	0
2874	0
0	0
484	0
26	0
21	0
44	0
62	0
358	0
432	22
53	0
4	0
1	0
1117	0
45	0
247	0
223	0
72	0
322	0
162	0
56	0
58	0
0	0
135	37
52	10
1	0
1	0
59	0
0	0
148	22
617	0
41	0
223	0
0	0
13	45
2	45
623	0
415	0
47	0
0	0
2429	0
44043	0
0	0
3	0
437	0
4	0
5	0
25	13
363	0
92	0
271	0
106	8
156	8
31	0
337	0
100	0
5	0
247	0
18	0
2	2
0	0
0	42
0	0
915	0
457	0
2	0
2	0
29	0
235	0
506	0
0	0
0	0
0	0
133	0
115	0
3972	0
80	0
0	2
264	0
12	0
6707	0
267	0
9	0
141	0
81	0
98	0
9	0
35	0
1367	0
7	12
78	0
10197	0
232	0
378	0
25	205
0	205
0	0
0	0
0	0
309	0
222	0
308	0
85	0
58	0
16	0
179	119
167	58
47	0
8	0
42	0
98	0
38	0
377	0
40	1
42	0
238	1
13	0
69	0
0	6
0	6
2	0
0	1
51	0
159	0
55	0
28	0
0	0
17	0
159	0
8	0
82	0
45	0
218	0
20	0
14	0
7	0
0	0
4	0
74	11
22	0
2	0
195	17
972	0
306	24
16	0
2001	12
9	0
288	0
0	0
0	0
0	0
0	0
76	0
55	137
0	137
285	0
0	0
266	0
17	0
138	7
47	25
0	0
456	8
1	0
0	0
506	0
775	0
9	0
5	0
14	7
9	27
0	274
0	0
0	1
0	1
0	1
0	0
5	0
1596	0
21	0
0	0
108	15
0	0
0	8
641	0
1	0
0	0
3	0
3	0
111	0
141	0
80	0
62	0
16	0
14	0
3019	0
19	169
4	169
0	121
67	121
1133	0
7	0
14	3
0	3
133	0
189	0
374	0
0	118
159	118
0	66
92	0
437	0
5	0
911	0
312	0
0	0
40	59
5	0
413	0
131	0
156	0
31	0
0	0
0	0
0	0
0	0
109	0
223	0
60	0
4	0
300	0
71	0
1413	1
0	0
148	0
133	0
603	0
25	0
32	0
24	0
33	0
61	0
118	0
12	0
0	0
548	0
33	0
90	0
215	0
30	0
168	0
8	4
154	4
296	0
90	0
0	0
1	0
0	0
55	0
42	0
57	0
26	0
40	0
115	0
36	0
177	0
18	0
1	0
340	0
191	27
9	7
167	0
0	0
109	152
442	0
419	0
8367	0
974	0
83	0
0	34
10	34
341	0
72	0
4947	0
705	0
0	244
341	899
48	21
16	0
21	0
104	0
73	0
0	0
23	0
233	0
0	0
0	83
0	6
2	14
0	133
0	130
232	126
4	0
0	0
291	0
68	0
28	0
267	0
116	0
27	0
45	0
250	0
17	0
201	0
39	1
247	0
21	0
142	0
1053	0
113	0
57	0
145	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
202	0
133	7
506	0
175	0
165	0
5	5
1	5
17	0
289	99
0	2
1	2
104	12
11	0
135	0
3616	0
100	0
270	8
309	0
35	0
5	2
130	82
18	0
1531	0
162	0
31	0
221	0
243	0
110	0
111	0
446	0
120	0
83	38
0	0
0	0
375	0
93	0
7	0
1	0
473	0
242	0
56	0
54	0
63	0
19	0
0	0
0	52
315	0
257	0
1049	889
244	889
1340	0
342	3270
0	2966
0	1
24	2
124	37
36	2
153	0
73	0
78	0
223	105
213	0
997	0
163	0
35	0
194	0
309	0
212	0
19	0
6	0
57	0
980	0
39	0
59	0
2477	0
1233	24
41	24
17	0
41	0
2286	0
620	0
194	0
1402	0
1079	2
300	0
0	0
754	0
100	0
56	0
263	0
399	0
762	0
70	0
1368	0
67	0
4800	0
3	10
238	0
169	0
245	1
9931	78
2	0
23	93
0	0
0	0
0	0
0	3
7882	0
41	0
