UniqueCount	AmbigCount
826	0
75	0
77	0
0	1
0	0
1492	0
0	0
0	0
0	0
0	0
0	0
23	0
231	3
76	0
3	0
4534	0
0	18
1	25
0	25
0	18
1573	0
172	0
363	0
305	151
37	8
7	6
0	1
0	101
118	226
156	431
5	0
27	0
35	0
821	0
287	0
1096	0
1669	0
112	0
731	0
1440	0
557	0
502	0
266	0
292	0
7871	0
14	1
0	0
17	26
0	23
684	128
0	0
250	164
3	0
0	0
0	0
0	0
0	0
529	0
9832	0
4445	0
2	0
471	10
433	0
2	0
101	0
31	0
883	0
1695	0
235	31
7	0
138	570
0	69
377	416
0	347
0	0
155	570
4	69
747	416
595	347
3399	0
365	0
6	0
0	124
7	57
2011	0
164	0
233	0
689	0
45	0
24	0
50	0
85	0
113	0
109	0
70	0
191	0
569	0
3	0
914	0
66	0
0	0
21	0
2081	0
18	0
132	0
53	0
45	0
6	0
0	0
195	7
0	0
11	0
451	0
226	0
91	0
39	0
29	0
1	1
0	1
1	0
137	0
0	1464
1291	1464
0	0
159	0
0	0
0	0
406	0
22	0
667	0
52	0
1	0
791	0
586	0
549	0
372	0
85	0
178	192
0	192
0	0
14	0
791	0
687	0
508	0
1054	0
458	0
821	0
7	0
4	0
423	0
247	0
6	19
12	148
24	9
1968	19
728	19
137	0
33	0
89	0
208	0
302	0
239	0
2209	0
225	0
48	0
79	0
412	2
1168	0
56	0
87	0
61	0
167	0
386	0
949	0
17	0
35	0
3	0
52	0
0	0
0	0
0	0
33	0
377	0
62	0
0	0
4	3
71	0
49	0
20886	0
478	0
10450	0
33	1082
2	1082
23867	0
356	0
66	0
2497	0
85	0
94	0
85	0
404	0
1269	0
14	0
98	18
0	0
0	0
420	0
0	0
817	0
853	0
0	0
65	2
2698	0
250	0
61	0
88	0
727	0
325	0
21	0
286	0
219	0
328	0
0	0
0	0
0	0
28	0
0	0
17	0
1918	0
100	0
23	0
71	0
1239	0
1184	0
0	0
0	0
2591	0
3786	128
57	12
49	12
47	9
6	4
15	22
16	34
93	326
0	1
12	0
111	0
258	0
6	0
336	0
0	0
5	26
496	0
354	0
10	2
283	19
0	0
190	649
36857	0
661	0
558	0
11	0
467	0
1439	0
174	0
2765	0
3	21
0	0
82	0
866	0
432	0
331	382
0	351
1045	0
305	0
129	0
862	0
537	0
680	0
391	0
185	3
65	0
436	0
356	0
114	0
266	0
33	0
1542	0
188	0
1123	0
186	0
108	0
206	0
238	0
8	0
1239	0
20661	0
148	0
163	0
751	0
65	0
548	418
0	418
59	0
117	0
81	0
49	0
133	0
102	0
79	0
0	0
0	0
0	0
0	0
1371	0
164	0
726	0
18	0
771	19
1620	20
1182	0
0	0
0	0
1	78
63	12
60	4
8	2
185	62
1281	4
52	1
287	26
5	0
1	0
95	0
60	0
0	0
0	0
135	0
1686	0
375	0
261	0
369	0
1	5
14464	1
49	11
175	92
9	16
0	5
0	0
0	0
44	0
139	0
67	0
0	0
15	0
510	0
4	0
23	0
191	0
151	0
514	0
308	1
277	1
50	75
89	14
1	0
104	0
8	0
628	0
37	0
96	0
16	0
651	0
295	0
3	0
0	49
0	0
8627	0
28	0
1127	0
429	0
725	0
83	0
802	0
428	0
537	0
547	0
6	0
473	0
2	265
11	265
3	0
5	7
62	0
0	0
0	0
384	0
5767	0
136	0
1148	0
4338	0
36	0
0	0
0	0
170	0
1802	0
98	0
143	0
200	0
249	0
30	0
1547	0
1118	0
3	0
109	0
3	0
68	3
2596	0
297	0
59	0
1457	0
1868	0
136	0
14	0
64	0
0	0
138	0
997	0
437	0
0	2
0	0
114	0
502	0
600	0
318	0
213	0
96	0
1273	0
8	85
0	85
628	0
159	0
925	0
601	0
3	0
1054	0
4924	0
381	0
967	0
115	0
56	0
1373	0
30	0
186	204
407	0
2489	0
29	0
222	0
118	0
80	0
10666	0
669	0
266	0
367	0
2105	0
0	43
7	43
27	0
17	0
9	0
3411	0
303	0
290	1
12	11
0	283
5	11
439	283
79	0
55	0
188	0
2723	0
1028	0
223	0
4	0
12810	6
647	0
43	0
4809	0
442	0
24	0
17	0
35	0
92	0
92	0
46	91
12	1
1678	364
18	0
4474	167
793	0
11	3
220	0
135	0
9	0
1229	0
26	0
17	0
21	0
173	0
493	0
649	0
51	0
0	0
345	80
48	0
51	34
0	0
51	68
173	68
32	0
8	0
26	0
71	0
29	0
0	0
0	0
75	0
879	71
34	0
28	0
32	0
87	0
1142	0
127	0
2639	0
118	0
208	0
40	33
775	0
5	0
11	90
94	175
0	1
587	0
4	0
1257	0
732	0
0	20
12	20
13	0
7	36
13	0
2	1
31	0
0	0
546	0
112	0
115	0
69	0
135	0
172	0
195	0
